y, x_0, x_1, x_2, x_3, x_4, x_5, x_6, x_7, x_8, x_9
-8.713232738624436706e+02 1.117584589682816443e+01 4.146274826763044530e+01 7.074853312879957912e+01 -1.928442264682159646e+01 -7.152642026806790909e+01 -5.847878358592360115e+01 3.167105074543769661e+01 -6.689975507746264327e+01 -6.171262422096967981e+01 2.249087020982413776e+01
-6.141062311489458381e+01 1.930434573213071303e+01 2.071875884337870843e+01 5.750795740699734893e+01 -1.690826422810553709e+01 -6.015680380094525503e+01 6.012771672089922959e+01 -6.778916178441940588e+01 6.038681931543891324e+00 -5.160346593910178825e+01 6.652807726247220899e+01
-6.838272546013057251e+01 -9.172391256815529914e+00 -2.211350442497877111e+01 5.771442019248834754e+01 -1.302271166903446442e+01 1.158331610222802510e+00 -5.220776310790762409e+01 8.131528149379673209e+01 -3.386035583836076057e+00 6.299692175091257695e+01 -9.860211234478724407e+01
6.941106131632045617e+01 -1.539789020785838147e+01 -2.485276317586023254e+01 4.033533137572877081e+01 7.378892636631499613e+01 -6.760911234717544005e+01 5.436507088953726452e+01 6.356416432722221543e+01 1.910687492615785743e+01 -5.567728131237561229e+01 1.486705922693099069e+01
-2.988967618627647482e+01 -6.132267873986953788e+01 -9.760708057625436140e+01 7.260144236973701481e+00 3.518007063683907631e+01 -4.644443937982456561e+01 -3.089049907043919063e+01 1.708656809346761918e+01 3.905880291923384107e+01 -3.437043396453702826e+00 6.737787117719727803e+01
-2.758109049867685485e+02 -1.390821523425617556e+01 -3.018619702101202051e+01 -5.812674809701252343e+01 1.910310505489086097e+01 -6.586631283535997738e+01 -3.422661290243252097e+01 9.512505722912064243e+01 -7.023024855913675424e+01 -6.010299514838894908e+01 -7.335001492888170560e+01
3.451103630525997801e+02 5.515158188452173249e+01 -5.178360776551955524e+01 -2.382505779369678578e+01 3.161222654970976009e+01 -3.713115133907172094e+01 4.440108820586206662e+01 3.637449760612466321e+01 -2.064656157487547716e+01 -1.500125001128370172e+01 -2.215063307318456509e+01
-4.905337714617775191e+02 -1.589138885596756268e+01 4.725344457852077085e+01 2.609234326310476604e+01 2.265888124723780095e+01 6.311158309429839619e+01 -6.010298504672917375e+00 4.733258699921313450e+01 1.655381603457173867e+01 -6.854902292143356135e+01 2.752384007579513536e+01
-4.610458060283910982e+02 3.064800642383690388e+01 7.150395099587828440e+01 -2.345398851662450568e+01 -5.695253628491821019e+01 -9.210707064731550986e+00 -6.361888660256553862e+00 3.052918651844558440e+01 -9.735577023490431259e+01 -3.689658105208933137e+01 1.848644518119613167e+00
-8.093702101740859689e+02 3.186735736416048326e+01 -1.703314191635124075e+01 2.017985337619452935e+01 -1.068013726520275952e+01 -2.874173892559861088e+01 -9.998326508347568620e+01 -4.959956654637698392e+01 -3.834280904483679819e+01 -8.323181985273035366e+01 1.338991472900849544e+01
-1.474375054664603795e+02 8.809706831886597911e+01 -8.677519244086155936e+01 -6.488870235709302392e+01 3.613980485676304966e+01 5.542735076897892554e+01 -6.935949227187336419e+01 5.840680456763573147e+01 -7.867580501793007386e+01 5.768595366013715875e+01 -1.754152116004250672e+01
-1.227839338774955991e+00 2.412782892595726025e+01 5.326098601239763752e+00 -4.603447409748169150e+01 -2.679911600496664903e+01 -5.703231367361247806e+01 -6.659162983187340501e+01 2.930609110174785314e+01 6.235063832578936172e+01 -8.235335057817907511e+01 -6.254795404132369185e+01
-5.456911939050166893e+02 -3.417081638785029440e+01 4.215711555784235998e+01 -8.700151795751176564e+01 -9.048953453727600049e+01 4.761767030572110571e+01 -4.161887179407555237e+01 -2.504934411233547564e+01 -2.746384371323730988e+01 -7.929523845672889593e+01 9.466611592649954332e+01
-2.290975700890778342e+02 9.255189118377461455e+01 -1.431977221859258975e+01 6.822819745415776538e+01 -9.056516475307236647e+01 -9.947814343752195043e+01 3.039024978399106658e+01 -3.038677897580748777e+01 -7.736583573442172224e+01 -5.304889803507202117e+01 6.854468939243588466e+01
7.313526493864411577e+02 1.259306051063376231e+01 1.084443965698895340e+00 -8.683718192625305221e+01 -4.190613882647440391e+01 -1.650585219945033089e+01 2.264942786967225175e+00 -2.794011426333106840e+01 8.680943194959104403e+01 -1.265079034302999617e+00 -8.723005962022591575e+01
2.580430099558172969e+02 8.620891171655989638e+01 1.954996465830689090e+00 2.604330680191473846e+01 8.915016461631594780e+01 2.377179941331870339e+01 2.753286178009395258e+01 -5.069325431848659491e+01 -1.599067979227996261e+00 9.396628867248472261e+01 1.145106052102957506e+01
-2.204112616070154900e+02 6.519424185288207241e+01 8.441840067230367595e+01 -2.930528968969265691e+01 -3.028721450377642554e+01 1.127604773205173672e+01 6.443647800904273026e+01 -9.418719496223900478e+00 -8.931755989509527183e+01 -3.168296954828390710e+01 4.223360522601510070e+01
2.127116282087010006e+02 -2.655061223409815341e+01 3.306704421685165585e+01 -4.673048352305349340e+01 -2.980738438835304294e+01 -2.065798813032495218e+01 7.124669243563994314e+01 -9.527028128934674100e+01 3.585743107755970982e+01 -8.385693344908197844e+01 6.415772113399407317e+01
-3.031414146681985358e+02 6.149753461970539092e+01 8.206752730616520353e+01 5.802880674551923335e+01 -2.978855745889966045e+01 -6.681516171656234349e+01 4.983065334683135461e+01 -6.210332995756942154e+01 -5.732726336244342491e+01 -5.392935389040800231e+01 5.117955068390213569e+01
3.391170597771931057e+02 9.555624174029594542e+01 7.016359469543715477e+01 -8.153224361770823236e+01 7.263019859226270114e+01 -8.177057428749989754e+00 8.828654729203427109e+01 7.005912313324910201e+01 -6.267557858008559180e+01 4.281697670187364224e+01 -1.284587905421301457e+01
6.832450414064891220e+02 -5.286737652566368695e+01 5.158897635935480253e+01 -5.737509005976575338e+01 -6.359157702112872101e+01 1.483818383321148815e+01 9.912051480705036965e+01 5.478241747154152108e+01 1.262775693490402773e+01 3.790441183418278115e+01 4.289836672497798986e+00
-7.903719247544842119e+01 -2.719774521062178962e+01 1.828923083966198249e+01 -4.333268223724071788e+01 -9.944251680978538843e+00 3.192674552131791188e-01 3.639854078912219393e+01 -2.526372254434332376e+01 -9.121841328255273140e+01 -7.796300688635218989e+01 -4.132862933068888367e+01
-4.386854769452845630e+02 8.236959065628064991e+01 8.070469128374548973e+01 6.910585958240997684e+01 -3.671744712936131094e+01 4.773012747113597243e+00 -8.994074866153098924e+01 -5.271752641820701513e+01 3.303019922617806969e+01 1.483159547992320881e+01 -8.447595090162948850e+01
3.153665659581776595e+02 -7.818979834627266712e+01 -4.419567940114698956e+01 -8.953683298692804726e+01 2.402169307242967022e+01 -2.446173380108295703e+01 -5.392820825717517152e+01 3.775970260789932809e+00 4.154467358659590559e+01 4.929407885276052070e+01 -3.098999808975257508e+01
2.438274470211911762e+02 3.573021760433013583e+01 5.209970961445816329e+01 7.679446928300879449e+01 1.438803030015176887e+01 -8.331438990873621719e+01 9.049438463024904422e+01 -5.073761976886099490e+01 1.864852195754389186e+01 1.934683339010791769e+01 8.496538689148272283e+01
-7.032308819268391176e+01 -6.205554373924029221e+01 -3.128038502116991992e+01 5.327663442619842726e+01 3.116039210264085568e+01 -7.645384139259067524e+01 -2.799540283315909051e+01 -8.107800963890765900e+01 5.152106313928828740e+01 -7.532363916417722294e+00 5.022313848039874529e+01
-2.752384721365668838e+02 3.028760968437566703e+00 -8.456787962887992194e+01 -3.136618113640012950e+01 -2.744076553932923446e+01 6.568623244334887090e+00 -2.765414465781086051e+01 3.246177725218439036e+01 -7.748070087128915873e+01 -6.563316455207650790e+01 2.122820962591092098e+01
4.302147087514078407e+02 6.646812013476716174e+01 -9.898568578717066657e+01 -4.704216570668999964e+01 8.415364358164524106e+01 -6.846699521567163060e+01 2.811785028085924409e+01 -5.372610258383567583e+01 -8.201359747707586223e+01 3.404099597611343597e+01 2.747874636746480803e+01
-9.811485858299297433e+02 9.010687205630952690e+01 5.611385721220659661e+01 2.397057419054249294e+00 -4.681264500268993345e+01 -3.793987846585329748e+01 -9.492765009218781813e+01 1.624422799957334007e+01 -7.026597407071761836e+01 -6.061448743487709834e+01 7.633968924366865849e+01
-2.888777804677937979e+02 8.450137076091039035e+00 5.646630739580402292e+01 -6.844632935213843439e+01 -4.866367283761867668e+01 7.432693376492181869e+01 -9.933405071142686893e+01 -2.250387577502192471e+01 -2.128403326584411559e+01 7.025849440984222838e+01 -7.900254432954056938e+01
1.542623625044820983e+02 -6.424318773752352740e+01 -9.672685410431365938e+01 -6.053356318383895740e+01 8.123329198087924397e+01 4.686050787358450975e+01 -1.586464713418374117e+01 -2.442074196596033175e+01 4.966022433824269910e+01 -5.654719501661853087e+01 2.929271719725198864e+01
-3.802765340452722853e+02 -5.852497203028492834e+01 -1.557412501171590691e+01 9.084641676452457659e+01 8.925597899382358946e+01 -4.099346039022380239e+01 -8.808045762412302793e+01 6.970837106889669599e+01 9.198869220881388742e+01 -1.641768992720045617e+00 -7.051856606046106890e+01
3.470017253270572724e+02 4.169709805177294015e+01 -3.197494892185123661e+01 7.917911446005444986e+01 8.579862031125352928e+01 -1.166274654940502842e+01 8.325894296021482432e+01 -8.141876692792973813e+01 1.560673815342896376e+01 1.937386224200339768e+01 -5.788294589965637016e+01
4.336426572277989067e+02 6.071622584204999384e+01 7.630332815025920468e+01 1.455496276459152227e+01 -3.709004147987759836e+01 -7.066931886762191084e+00 2.579964613565120146e+01 7.398875720238868325e+01 6.882572676327680483e+01 8.447681535606619718e+01 -9.886655312698245268e+01
-3.762499754393905391e+02 9.658031443905267110e+01 8.218440621315477301e+01 8.553741210941146278e+01 4.893678679733659465e+01 -3.163123013774547587e+01 -4.968164675308985778e+01 2.617591673402100128e+01 1.929950679921694245e+01 3.008357648367351089e+01 -7.838549869522680069e+01
-5.091489378937508832e+02 -6.101826472074258589e+01 -1.528897041832169634e+01 -5.220359438337936808e+00 -1.537505035062609693e+01 4.943228607189084300e+01 -5.714901409489365847e+01 6.754841894830860838e+01 -4.292743664845583851e+01 -1.674476912510741045e+01 9.438739587015575694e+00
4.303343999825043511e+02 -4.734393015980253949e+01 5.199420181207457858e+01 5.269240822160651305e+01 2.500879560040122840e+01 1.286944320636489181e+01 7.755662231904094028e+01 5.010394102505895830e+01 9.851792201478119182e+01 2.366715201506173116e+01 -4.643908839751929207e+01
-9.924733197538060949e+02 -7.774982480002165630e+01 8.045808586881739188e+01 7.767707154844958950e+01 7.576400923973031354e+01 1.164149056262719739e+01 -6.399628906317171584e+01 6.027121607803346137e+01 6.423490979510276588e+00 -4.399363935015747984e+01 -1.208250456068135748e+01
-1.448495237990383373e+02 4.154003072192088553e+01 3.530527020095027524e+01 3.152390529351947634e+01 2.197810004503321579e+01 -1.578732789918011292e+01 -2.167742997765580526e+01 -5.657057246422747454e+01 8.665066042883026398e+01 -4.237060502455669564e+01 3.382773244366617860e+01
7.337831823560933344e+02 -4.576467579374676831e+01 -3.319811431546968095e+01 -8.272634780004759136e+01 4.267050685066166693e+00 4.955309641473039051e+01 6.380104712019831936e+01 4.047383070172881503e+01 6.388879604532527878e+01 8.879920816041538956e+01 7.645305233188975080e+01
-1.612212337417460617e+02 -5.444801567495341033e+01 -9.097409093157480697e+00 2.747951962945364812e+01 -3.912807078462618904e+01 9.279382784655751948e+01 -8.659674453961885376e+01 3.750931269933229828e+01 3.620620793108301427e+01 8.723753493780776580e+01 -3.487231762251714429e+01
-9.150020091892795904e+01 -9.820646797230057246e+01 9.475786724392276028e+01 -3.807145905363606886e+01 9.084936678214791073e+01 -9.099243764580660354e+01 5.911882478107250449e+01 5.606149563145640968e+01 2.626770754260314789e+01 -3.971807854081814781e+01 5.277026551971854929e+01
8.686505506910085614e+02 8.849709734385419324e+01 -3.295063414861489548e+01 -4.210357042570385033e+01 -7.571357737979920444e+01 8.929935011316237592e+01 4.664943756982023615e+01 7.859663766072065982e+01 7.996645623108889822e+01 5.194659060899061842e+01 -7.712936513989232878e+01
-5.929216759644632475e+02 -3.526256987716294589e+01 7.885210845400126800e+01 1.240675124637593285e+01 9.587533674608940260e+01 -7.936663777483076387e+00 2.324330903804603565e+01 -1.339088113259201407e+01 -5.749254569943806814e+01 -8.851462636425495134e+01 -1.161759109178606764e+01
-1.350853587740197952e+02 8.142563222325946981e+01 -8.671522590444062928e+01 4.743443588405739320e+01 -3.613893985498988570e+01 1.813462438505632690e+01 -7.636750709303161955e+01 5.436054333478830358e+01 7.329167835758264005e+01 -4.010143220470072833e+01 -5.132512781481677422e+01
-4.304308612318056930e+02 -7.562235458997992055e+01 -5.623179337079136531e+00 -1.174486842215578974e+01 5.016615012094143822e+01 -1.738337349500511664e+00 -2.717319104645549999e+01 2.501518338677037434e+01 -2.466847641661686907e+01 -4.564019541819603631e+01 1.783877094737727020e+01
-8.515996620411971207e+01 -8.033638133871946252e+01 5.661817240035585996e+01 9.991373329581017515e+01 4.611450988048716226e+01 2.413717769395162804e+01 9.184996855550960504e+01 2.431078227037397710e+01 -8.980714347759391103e+01 8.548641727927522993e+01 9.495969971527955522e+00
2.680901060907357305e+02 5.999874166491227356e+01 -3.685873743093542032e+01 3.203532202288255348e+01 -2.592698760882153408e+01 -4.937662080874385140e+01 6.707509606577417571e-01 6.844164425767601756e+01 1.242835449225179900e+01 7.366629306996742343e+01 -4.940599615756069340e+01
-4.660041875752077090e+01 -5.893410381627575134e+01 -8.058872070920639885e+01 9.199825401241707823e+01 8.620769317965525147e+01 -7.395887740471331995e+01 -7.063900217406580850e+01 -3.379113064595529181e+01 7.110320642153467929e+01 -4.134338730470141599e+01 -5.913038273058768368e+01
1.995559533149434230e+02 4.821793991261384349e+01 -8.186183009583669445e+01 8.237981457894892401e+01 9.948316573004223073e+01 -8.055325094857934687e+00 8.681332323284814834e+01 -9.005798456325399570e+01 -9.175516746796479595e+01 1.915163415588487794e+01 4.825030500029748737e+01
-1.283931835724694963e+02 2.364329950436838601e+01 -4.969104154424543651e+01 -9.476112124186487051e+01 -6.092144138915196550e+01 3.092312878483417649e+01 -7.076551047029933272e+01 4.206135050089972083e+01 3.483882452304357003e+00 4.700088443902353674e+01 8.998760745376338832e+01
2.198029057493492360e+02 9.356572571229432356e+01 -3.256465473960763291e+01 3.284798855530945616e+01 7.791813698455766257e+01 8.000278657888981115e+01 6.898261153546201285e+01 -2.679487073882131654e+01 1.541797237433723922e+01 -6.128772772887182896e+01 -3.066140233208143684e+01
5.928132778522535773e+02 -9.388109944441231391e+01 -6.829514171611532447e+01 7.765174659838646676e+01 4.453533297765991961e+01 -6.242107284932938427e+01 9.535098587987468477e+01 2.813023436507458541e+01 1.751024172155410952e+01 6.660673761948874017e+01 7.172016679364418223e+01
1.114331446170734807e+02 1.625957289037911835e+01 5.706816184048875584e+00 4.403244812030507660e+01 4.843385936668150293e+01 2.865042869157286987e+01 2.190667337250229707e+01 1.360677369800704639e+01 1.021299787516012714e+01 2.789459198981860766e+01 -3.186627935006811185e+01
2.458400224503859022e+02 6.852361923521553422e+01 -6.354675055453071764e+01 -2.358821630582959017e+01 -7.290379096161944972e+01 -5.737489909225199369e+01 2.548637841086983258e+01 2.795055066260216847e+01 -2.322552757441356164e+01 -5.881387992160811251e+01 -3.999426714623837142e+00
2.969659191701599639e+02 -2.026342866986638569e+00 -4.571423868418642655e+01 5.854209886172634469e+01 9.331114882285146450e+01 4.285217703998546313e+01 1.359270293580306088e+01 -8.664931695104998255e+01 -5.381564847815442931e+01 8.951602679211322311e+01 -7.783219431145774081e+01
2.730706433236919111e+02 7.483708200392050003e+01 5.966075275191957417e+01 -9.874123874544187629e+01 2.745211776815483518e+01 2.163653799338842987e+01 3.015963477649052038e+00 7.815134488881156472e+00 5.102668614826731641e+01 7.761764496460730811e+01 5.183072778455050411e+01
-3.473238258562371357e+02 -8.364563222653799812e+00 -9.399472208149390440e+00 7.244702205876058088e+01 -9.769964327067732768e+01 7.145964402560051099e+01 -5.338591822916087892e+01 -3.284586426435697604e+01 3.672898920186909777e+01 1.698057499670395032e+01 1.481209575347213558e+01
-4.170916587533208144e+02 -3.807350063192389200e+01 3.391836257325496717e+01 -1.060105061624787481e+01 -1.939754639885606480e+01 5.225808020416465638e+01 -3.282847382881739406e+01 4.633648767451632011e+01 -1.615645812836037010e+01 2.908663747064844074e+01 8.816246334008798158e+01
-4.112962840802113078e+02 -1.468953798243589404e+00 -3.360088190633709360e+01 3.756794804301463842e+01 -4.085239469412480418e+01 7.154208319675350936e+01 -2.144197761280153713e+01 9.956971442817783213e+01 -4.393260383408541259e+01 2.939574521497144133e+01 7.677413400382192776e+01
3.109207003030809915e+02 8.549896613637392306e+01 9.586286564396132803e+00 -2.167739466024127637e+01 -7.301344415728465265e+01 -7.720892650777291522e+01 -9.783238868872174976e+00 5.202344784501661934e+01 4.315250516075616360e+01 -2.315837796368596457e+01 -5.515318709398137997e+01
-1.074854049448492106e+03 3.365678620226577777e+01 8.452090957831191531e+01 8.943571963395473290e+01 8.967047696277310820e+01 4.756559266581913903e+01 -3.622059823115111499e+01 5.583397390150511796e+01 -3.277432838018035000e+01 -3.755012410107965337e+01 8.590778151615674574e+01
1.532061847053442420e+02 2.926380192031703587e+01 -4.987549896952027950e+01 -3.438332506382909060e+01 7.313119238961340329e+01 1.327632452247257788e+01 2.911629800188802619e+01 6.679924231811693858e+01 2.833339280786987047e+01 -9.497130741508846086e+01 -5.665139048338873806e+01
6.007578403950076336e+02 -7.310477390517628749e+01 -9.435784325505895254e+01 2.010856128101083584e+01 1.557372001594281130e+01 -7.077213048835402276e+01 5.009148604787475278e+01 -8.938270280522193900e+01 -3.313277665860880461e+01 8.234199960281458175e+00 -2.519580237580842663e+01
1.919063002625478020e+02 7.450083645578888536e+01 6.191623649493990911e+00 4.770339942916632481e+01 -9.447384223834460215e+01 3.527940781772613832e+00 -3.421151923303085596e+01 -7.693241343571084201e+01 7.107866378533799434e+00 5.799221114122860854e+01 -8.235215209705033601e+01
-9.991024794824464550e+01 1.304806619270459578e+01 6.320869448348952346e+01 5.760838299615079450e+01 1.508497104355363660e+01 -1.022699834606970626e+01 2.391618518539218030e+01 2.129388775717275450e+01 -1.674105759877278388e+01 -2.077277767107541706e+01 -8.244818789609713861e+01
5.071390133714643866e+01 -5.905688553763308590e+01 -6.849912940314959542e+01 -3.418170917573428369e+01 9.208472942535769334e+01 -1.660437626918442788e+01 -3.740204906272393259e+01 -2.366008900736619580e+01 4.413455783104930674e+01 -8.278876723055353182e+01 -6.507175611895101497e+01
-8.814571432539545413e+02 3.325846740345542685e+01 -4.862419200796779251e+01 7.177368108689373116e+01 1.663883070991481361e+01 -5.855049385209753865e+01 -9.084440475017767369e+01 9.165975767023059007e+01 -6.277879523148985896e+01 -8.477395753907370590e+01 -4.716781926591002616e+01
-9.006932530283748406e+00 2.127181023835362339e+01 -3.305977847196810160e+01 -2.439628099512148651e+00 -4.547543129588454036e+01 2.257813249106530407e+01 -1.704224395186855645e+00 -7.628721419804440984e+01 -9.397827636786428229e+01 6.017296565749660431e+01 7.009942901560307860e+01
6.828890982223224455e+02 -2.656314034688868730e+01 -6.311574175609528936e+01 -2.147923616784434842e+01 -8.855848120167703996e+01 -5.508658222547575178e+01 -6.930426696404316544e+01 -4.436504539656414181e+01 6.657003716497698065e+01 8.668036425679872536e+01 -7.637402490221391815e+01
4.129505382440486869e+02 -5.372718058033458988e+01 5.562605263997619431e+01 -8.975690127561590259e+01 -7.466139707230475153e+01 -4.641758191857889670e+01 2.449578503861819456e+01 -6.258823386978944825e+01 6.768858063754791488e+01 -5.552676028972738465e+01 1.684669719719057923e+01
9.621505517144849762e+01 -8.610003711055020403e+01 -3.006340184133087234e+01 6.405423252203013362e+01 4.977781971599779354e+01 -5.392273351966194639e+01 8.425142979676789423e+01 5.004048559256213480e+01 1.171169369133970406e+01 -6.372278579914758723e+01 3.527826089488812045e+00
-6.401560928118963147e+02 2.273358677089383661e+01 8.223258837048712167e+01 -3.287295548752209129e+01 -5.132461785470974291e+01 1.472306293654128240e+01 -4.056474893932413295e+01 8.739546381207136960e+01 -5.623841895040413164e+01 -6.027236357379206311e+01 1.559062900336043356e+01
-8.841674717170351414e+02 1.342411583874127246e+01 8.990868888717758978e+01 -4.275549467580730578e+01 4.643236842434845357e+01 -7.937958743599502043e+01 -7.577951525575605274e+01 8.202192545562095916e+01 -2.837281891413991275e+01 -7.688315837067507630e+01 6.021316359129599505e+01
-1.445874634770526370e+02 -6.985134647092574767e+01 3.162571158268596605e+01 -5.352394710889449669e+01 -2.399472979703807596e+01 7.418134507217405371e+01 5.541767515683147849e+01 4.010311179953757232e+01 -4.568155427602271601e+01 -5.237195737818809249e+01 6.023126638253154397e+01
6.503834143852718341e+01 9.313964779395905680e+01 3.351441012476576020e+01 -3.620235342327218575e+01 -5.086358541780677456e+01 -9.707867951756196589e+01 -9.331019702887822120e+01 6.222117580830749262e+01 8.192120520840890663e+01 8.123887024631858367e+01 -2.667763553046276570e+01
-4.285879927077805007e+01 1.270739863970126748e+01 -5.880677498758251431e+01 -2.033438396414723570e+00 8.453585322182493655e+01 -9.823775876840544186e+01 -1.548047453031564658e+01 4.406788424553420214e+01 -1.770360098771506330e+01 3.852895577607523592e+01 9.653869451347887320e+01
-6.697617567772597340e+02 -4.681735828228568153e-01 3.275633872905848420e+01 8.775173620581256273e+01 6.957068300855138432e+01 -4.510789527678726785e+01 8.468009122112434284e+00 -5.060414677750184609e+01 -6.618195048926587276e+01 -1.219036276658269458e+01 9.310125015212454969e+01
-4.389116104389363500e+02 8.028535926801373535e+01 -3.522233957239168944e+01 4.252429753866522333e+01 -4.504713736564689697e+01 5.594789189877471358e+01 -1.955811322202541191e+01 8.142268540798588106e+01 -4.331347058849570431e+01 -9.261041381713552312e+01 -4.356602021414053638e+01
-2.833920557054924529e+02 4.130687233413254944e+00 7.146635887578068491e+01 6.338208009980627367e+01 5.399755735343055107e+01 9.928435180815179706e+01 6.097762914659421085e+01 -8.382427938444948268e+01 -9.379425746136024600e+01 1.811696415781283065e+01 -3.454223641014766599e+01
-5.917607868222473826e+02 7.550515402106665874e+01 -9.517981789279691895e+01 5.243362063791158789e+01 8.187650067508022289e+01 -1.320103652720095511e+01 -6.984812077857745294e+01 -6.886536108224009922e+01 -7.348672837451076134e+01 9.039146930362008447e+00 3.334861206196799799e+01
-7.883686968516260549e+02 -3.549473756269274816e+01 7.812117063008270179e+01 5.288726173605806480e+01 9.829399676939510755e+01 5.770095701949958311e+01 -9.551524810179654423e+01 9.906176384127576284e+01 5.103828289819983866e+01 6.893523186183753637e+01 -1.443767263056776073e+01
-1.455360746633066356e+02 -8.683409545087165782e+01 4.305624382670887940e+01 -4.640027763858534371e+01 -2.585695641761647323e+01 9.802758719120603814e+01 7.438608033352991811e+00 4.994849320632707190e+01 -3.860249031828744393e+01 1.700447039904922519e+01 -1.217344702360678355e+01
-3.123329273901854322e+02 1.962418185975344898e+01 9.755244974975798300e+01 -2.887113038720319480e+01 -3.467308523362937933e+01 -5.096400672098895512e+01 -9.561910633640036394e+01 -2.651319776478715085e+00 4.015302169367245710e+01 1.099421161404421809e+00 -4.233746228974817427e+01
-3.683709617145267998e+02 -5.304673545249238487e+01 -9.592703934531149912e+01 -1.921160963611170303e+01 -4.878638533575312408e+01 7.908849773622529256e+01 -9.550810975012208814e+01 9.232431671753934666e+01 -1.678912019948887746e+01 -2.940671002444132398e+01 2.178559777996454727e+00
-1.401942985905847934e+02 3.634301482482570123e+01 6.956003730283165964e+01 2.529792920953003943e+01 -3.230259466109460220e+01 -3.484467280481409546e+01 3.531677886914096121e+01 5.289561028343845805e+01 -2.801276579987472815e+01 -1.348071187902806400e+01 1.778147954444349921e+00
-5.834443511449544530e+02 3.168017067017007093e+01 4.098708889234211483e+01 -6.688654976688921749e+01 -5.194842214987662743e+01 5.093672789056358852e+01 -7.814980959051725051e+01 7.621173738118670826e+01 -9.192144960950928123e+01 -4.809376930775701453e+01 -6.761615719732986918e+01
-2.882257671880768726e+02 2.550154724882531809e-01 1.388005237306204265e+01 -4.310975134908780859e+01 8.978345513902581843e+00 -8.414698527150966356e+01 5.862771354180068784e+00 7.134877320025179870e+01 -3.244548053985312208e+01 -7.737878736403959579e+01 4.210372973312823319e+01
-3.791944778015358253e+01 5.547109292720341500e+01 6.193351412831623293e+01 -3.032246906294219002e+00 5.720123209317989676e+00 4.075731819882258833e+01 5.178216779975352324e+01 3.373197084659537381e+01 3.447242777762966170e+00 -4.478084094005249938e+01 -2.533919832752043533e+01
-1.023067157129743805e+02 9.669648563024978216e+01 3.034810598602928167e+01 -3.316032887406670682e+01 -5.133491367283824047e+00 4.509687280515925067e+01 6.961653033224351361e+01 4.502226710499007822e+01 -2.887438883087467900e+01 -3.399055073323631859e+01 9.435063801247099491e+01
1.087820592383079202e+03 -3.897811580889547400e+01 -9.224143353976967319e+01 3.390264225780487095e+01 4.150939507321700717e+01 -7.364748883459157014e+01 7.867869372597911592e+01 -1.730160803664044522e+01 8.220201137616621168e+01 -1.406995518453314276e+00 -9.039725584874867081e+01
9.936741656588106935e+02 -2.635872060083002566e+00 -7.428162156121680937e+01 -1.019165458490209630e+01 -9.317529276753251111e+01 5.534706389225942758e+01 3.109058574900072358e+01 -7.649268640361020744e+01 5.234984040679736950e+01 5.700012249059236069e+01 -7.662854756039408244e+01
1.377611789780067113e+02 6.426366391128993882e+01 -4.154469516420229525e+01 -6.167639733959040882e+01 -6.911601417720545726e+01 -7.742329943555063210e+01 -8.125272480099638983e+01 -5.927889448073923973e+01 3.054896834312913256e+01 -1.681905558974274584e+01 -9.079330134460259671e+01
-4.735084903756671793e+02 6.502425477647241792e+01 5.293576751395852398e+01 8.535227158619957777e+01 7.205594321499467014e+01 -3.137011257646473439e+01 3.720314265552659094e+01 7.273133336397822291e+01 -3.611767621952224516e+01 -3.022048790337777291e+00 9.385096035285050675e+01
-7.331560739173335151e+02 5.323889818868281054e+00 -1.009748116432341192e+01 -4.446034979959765110e+01 4.283755408442277712e+01 -1.829658331503986801e+01 -8.601510156059299561e+01 -1.443083668303866318e+01 -7.936661355327987621e+01 -8.190136382001549009e+01 3.505854451387148174e+01
1.072118447520287248e+02 3.517691094769460847e+01 -7.997245981392826764e+01 -6.097869336709760546e+01 -2.173354509532209988e+01 -5.459961203119148365e+01 -7.724407363426252005e+01 5.844003030712127611e+01 7.781300437402819625e+01 -6.103313695675807082e+01 -9.677545763272178192e+00
-6.225579903503925152e+02 2.526251768534513076e+01 9.440190975229921833e+01 8.694222004899759781e+01 -1.607195161313987342e+01 -7.446633047203930289e+01 -4.058429275149531179e+01 1.165774416969149740e+01 2.944995832206404884e+01 -7.823801947926556011e+01 -1.077248323068799607e+01
-3.248696270285493028e+02 -8.986163140581979292e+01 -9.863619002520597689e+01 -3.309310653534269875e+01 -4.587492680582492000e+01 6.977378347889708721e+01 -7.394376814692307676e+01 3.527204768551075631e+01 -8.335675818941210480e+01 4.144524784943496343e+01 1.799423334420346521e+01
-3.525039366070380993e+02 2.474934835537911226e+01 -3.890970564937954634e+01 2.914007544732768906e+01 8.806440994697362612e+01 9.529312564230977500e+01 9.581010935387681116e+00 -7.977553801338635253e+01 -8.316715716184832274e+01 -3.180891196425652367e+01 2.790482180735780560e+01
-4.604266590371099142e+02 1.795269437835752058e+01 6.891029098261330432e+01 4.612677329704237650e+01 -5.687437514792323867e+01 9.324246659090010780e+01 -2.805992169809124448e+01 2.505036827643127140e+01 -5.458935745492141223e+00 -4.005109096545152170e+01 -5.231096959215770426e+01
-1.070861989165911723e+02 7.016007815487995458e+01 8.118935160979739862e+01 -6.036273722095566541e+01 9.709334761316085860e+00 -8.690412024010720415e+01 -6.361073540653009672e+00 9.693615502229147296e+01 -1.581133670920597467e+01 -1.784235718539764548e+01 -8.666198344990476699e-01
