y,x_0,x_1,x_2,x_3,x_4
-5.021181776111425279e+02,9.318661300394447267e+01,-7.812341716128308633e+01,3.460821084332440023e+01,-1.352578016000904881e-02,5.541964585515660247e+01
1.268575772205757346e+02,-7.127860042515814598e+01,-8.335947271282489623e+01,-2.015627892950924149e+01,5.939245039598003473e+01,-6.166485221802198424e+01
3.708613434231130555e+02,5.355543842945479582e+01,-4.194040058762635681e+01,-5.662170247764093745e+01,-9.665688218459871450e+01,-2.026818801552425953e+01
1.003434899236407318e+03,-2.378370174130952819e+01,3.186898723907293629e+01,-8.581631990592255477e+01,-6.947920259154562928e+01,-9.668482341981317063e+01
2.796800522368484962e+02,-7.724072871051863842e+01,3.035785520201807230e+01,-1.946862956501615827e+01,-3.579473716653683368e+01,1.158239884875449377e+01
2.343827241460749988e+01,9.869209261996999771e+01,6.689730280360592474e+01,3.992463647991678499e+01,8.365171782641158416e+01,-9.205425866338303820e+01
-9.573464530027536057e+00,-8.593331167689495942e+01,-5.198742002389082018e+00,-3.016651740858453934e+01,8.745041242568979101e+01,-2.087007770966280873e+00
3.358631193019453463e+02,7.929822018670122930e+00,7.905207314624416881e+01,-1.067299083526189918e+01,7.540687785407038746e+01,-4.928365012567432757e+01
-1.643325850104648964e+02,-4.523805916837828534e+01,-3.432772198248197526e+01,9.512854096190693554e+00,-5.597426519460375971e+01,3.428583421625467054e+01
-2.499327282420856591e+02,-7.144134343939991538e+01,-8.117994510007211773e+01,7.403834924107553661e+01,-5.262625928860029489e+01,-2.279919779548089309e+01
-3.691806901716081768e+01,1.430841854506645916e+01,5.160393990293997035e+00,-8.479522411157861939e+01,7.482518711960565838e+01,9.022712368373842651e+01
-1.958255149378827866e+02,6.250146083493436322e+01,-4.323963301062514120e+01,5.569359223591902719e+00,-3.211665519647810640e+01,1.093346215753334150e+01
-4.621741565540062311e+02,9.488069378260050257e+01,-3.765941645620372213e+01,3.375932118457393472e+01,-3.480655853820282175e+01,5.489545320301593279e+01
-2.411692767158695574e+02,-3.483800667735903289e+01,7.796546828947498398e+01,5.034154418385335816e+01,5.252641908902214141e+01,-6.104194288014852532e+00
8.971037887727733562e+01,-5.784709950625892816e+01,-9.170498408470022866e+01,-3.563424000595109931e+01,-9.257746710120112255e+01,3.877108227477995683e+01
3.101096224499429610e+01,3.407000638723366137e+01,-1.390564345100500532e+01,5.355779553163461060e+01,7.201698947912731796e+00,-9.202801467290949233e+01
1.638208218273115335e+02,-7.304137640786419183e+01,-6.131672019701633047e+01,-3.286723976707004624e+01,-8.953741071250465211e+01,2.102335610007324362e+01
3.334733106532607394e+01,2.412205504783756282e+00,2.349220240343122157e+01,-1.352888104713119333e+01,6.954009364748753796e+01,-9.188188788169739496e+00
-5.050634211662294319e+02,-9.691929604161582290e+01,7.461362968941989493e+01,3.124030954881976641e+01,6.460060812969419430e+01,9.035513860677033904e+01
1.394825941282168174e+02,-8.981752329662255363e+01,-5.298562718179709208e+01,-8.733131130873204029e+01,-1.566842279350981926e+01,7.276582910029040363e+01
5.709858494782622529e+00,-8.367520345698638096e+01,-5.377609422824306762e+00,-7.489137803825528295e+01,5.457712043342354491e+01,6.828443135916867845e+01
-1.035271080043116143e+02,-9.134181236276828031e+01,-2.711851365921049251e+00,-5.211779117244881121e+01,9.049475633865185387e+01,8.877852555675923441e+01
2.485101224222018459e+02,2.278680047694017219e+01,9.469747946503926528e+01,-3.102773125674980292e+01,7.957014353353633851e+01,-1.308100531829809654e+01
-3.552098276510194808e+01,-5.283707257049725570e+01,8.816559264027986842e+01,3.684361019664549985e+01,-8.701768293217413941e+01,7.408497136461323862e+01
-2.012891079817144089e+02,4.027605892666926479e+01,2.098537459485633860e+01,4.647497983586609394e+01,-4.931219150004384488e+01,2.009779105490888185e+01
-1.097606976017908949e+02,6.292383625233105704e+01,-8.917726793520002104e+01,-7.389786573214681198e+01,6.848916199128271387e+01,2.366917386557709335e+01
4.696755223073679986e+01,6.257562096211600533e+00,-5.034185420058028626e+01,-4.098428495010082173e+01,7.453723298389238039e+01,-1.566681303005815096e+01
8.566788784719304317e+01,-8.711394888407863846e+01,7.939701390151648752e+01,-5.932383343518979046e+01,6.524550709847827079e+01,7.635412461656144956e+01
-2.228270461892692822e+02,-2.649851036332378840e+00,1.969293862092726499e+01,5.453491297083388645e+00,2.496425883709980553e+01,7.100834426947028533e+01
5.276816971221707036e+02,-4.357211031902787823e+01,7.675110163612018255e+01,1.353806602382985602e+01,-7.697939180661933278e+01,-5.459976695706841099e+01
1.927295220927023820e+02,1.919647712260274375e+01,-5.211075261906393052e+01,-7.371686789250787797e+01,-6.763045717523297640e+01,6.897450364714779880e+01
2.160766149376520104e+02,2.043673077854215592e+01,9.271341743766839727e+01,-3.086415734079490392e+01,1.912501962698993907e+01,1.979705779468395122e+01
-5.974230621301319388e+02,2.314085744078975893e+01,-8.816455856285551818e+01,5.006343691493717074e+01,8.964189963752505719e+01,6.935811435917742074e+00
4.910424137662855628e+02,-6.148879580898631758e+01,5.058518299598844692e+01,-9.853620613442724618e+01,-3.434877926984383123e+01,8.352126952887863354e+01
-3.283592960132125427e+02,1.767346657877536131e+01,7.103805678082707686e+01,2.093441046983754461e+01,6.451563050477420802e+01,7.589670468586336938e+01
6.377490735806645716e-02,-3.580272509510935208e+01,-7.540904568956429443e+01,4.426066883731417079e+01,-1.193058263375235128e+01,-7.465285817159828241e+01
2.877466099578084595e+02,1.796472962197783829e+01,-9.278633708602801278e+01,-5.996357671780261001e+01,5.766023793359377692e+01,-9.758064799692843394e+01
-5.633905585453265985e+02,-3.933086565828618575e+01,-9.572480778238585231e+01,9.949699854566588897e+01,1.640599526869235092e+01,-4.132474430278867317e+01
1.930899494196119122e+02,8.578989237862313644e+01,1.423884709640901747e+00,-9.061554489518613309e+00,1.757430125923728781e+01,-4.717247115788607914e+01
1.835986171114207650e+02,-3.894234013051334387e+01,-2.566908465516351612e+01,-5.111040012567782753e+01,1.690945322332595424e+01,3.916922678646528766e+01
-3.689176665320998154e+02,-8.561055596719977245e+01,9.421666392509274601e+01,5.061413117389096783e+01,6.123263259068164643e+01,5.032808081625810814e+01
1.432860032008638882e+02,-8.398780454575654630e+01,-3.660743395764583852e+00,-1.086540871966879251e+01,3.449453010498598360e+01,-1.025254823513562030e+01
-2.367376603985033512e+01,4.086267967678190871e+01,3.632906752052457477e+01,3.942970575055124982e+01,2.372014851230727572e+01,-6.980385334407084486e+01
2.593166352104979211e+01,5.216049126115120771e+01,5.620916443879139024e+01,8.082059718276099147e+01,-5.324626147917881269e+01,-6.466422138553171806e+01
-6.371519942176349787e+02,-2.178017537864751318e+01,-3.588706920096795727e+01,6.309538580112524642e+01,2.270517993368632403e+01,5.200035046994977961e+01
5.021469142312744225e+02,-1.446698006060715613e+01,-8.011188741688215487e+01,-7.699299758995074683e+01,-2.531857365256094283e+01,-6.123044649809856566e+01
8.153413401000067040e+01,6.414929972458764951e+01,1.992720168474335196e+01,3.776905180373299231e+01,-1.778007739140761601e+00,-8.236526375156378776e+01
3.806492443833382140e+02,-5.298447266276593837e+01,-7.679583821675592503e+00,-6.028169938921475079e+01,-9.490475284423594360e+01,4.587953965123051603e+01
-6.427613124144280619e+02,4.498334944382384037e+01,-3.392165072765945411e+01,6.869882521273109433e+01,-1.431150480978531903e+01,7.293722895270687445e+01
7.052013152236220606e-01,3.141308492457790180e+01,1.620713148361802780e+01,-5.985450239298180009e+01,5.909322095678987807e+00,7.888648368551446310e+01
-2.316994257179881060e+02,-3.900120483295679463e+01,7.418912183221067380e+01,8.174905457167761824e+01,-3.403108746362353543e+01,3.661487326731281655e+01
-7.707724588855851380e+02,7.984418991319375891e+01,-8.486062364833932747e+01,7.571757264095410278e+01,-6.183212734630387786e+01,6.995378200358612730e+01
-2.826478933509797287e+00,3.342375773984079501e+01,-3.113216090998922425e+01,-6.972488600144019699e+01,2.707419229769068636e+01,6.955760874294833229e+01
-2.014353932562644900e+02,6.436987495280212102e+01,2.564791942613156550e+01,9.126030195104641507e+01,1.798462541515395685e+01,-6.043344307041613916e+01
-8.397869439191703123e+02,-1.413385547670154097e+01,-3.265080025976654099e+01,9.838900238145620847e+01,-2.395270077654704721e+01,9.854017473296357821e+01
6.121987199094145353e+02,3.760850146682841455e+00,-6.554405970457490582e+01,-8.508518574970402426e+01,-2.593886124522246917e+01,-7.531622803705403157e+01
-5.782969857085155354e+02,2.690374325836832270e+01,-1.721603085411823031e+01,9.818312650509002992e+01,8.599112473066355733e+01,-7.015279353804999118e+01
-2.054324793163200695e+02,-2.102354749263990641e+01,-7.684057807522776784e+00,1.218975102438903946e+01,5.607270465785370561e+01,-2.561218185315254914e+00
-5.745838907863017084e+02,-1.600128959795183903e+01,-4.760005905613287069e+01,8.216122781735168701e+01,-9.554569769343916619e+01,6.422437964379292907e+01
3.513971296714306050e+02,-6.230632006671630307e+01,3.715137983450944148e+01,-2.895812213207125296e+01,9.484252557901825753e+01,-7.544557411011601289e+01
4.872749303034732975e+02,-6.248602147655208938e+01,7.788849509289576645e+01,1.668126292164558322e+01,-3.815072306824407633e+01,-9.984712290436239357e+01
-3.097874476106172210e+02,-5.448045233554938704e+01,-7.091927316575285545e+01,-5.931323512598187619e+01,7.926451136080092397e+01,7.461887565392811439e+01
-2.767425549344557680e+02,4.005788752668993880e+01,-5.900464769558183775e+00,6.542720046645766274e+01,-8.347205829575301550e-01,-2.730226334301895008e+01
5.292479016916238379e+02,-4.487937944782824928e+01,8.494816270767432798e+01,-2.260215314874156434e+01,-1.423825313735946452e+00,-4.911237953711557935e+01
2.816880925991357572e+02,7.699330376761267303e+01,-2.334730863894264985e+01,-4.048505693722495380e+01,4.351899243895087466e+01,-6.182601136553851262e+01
2.026952336099670902e+02,-7.636147413059231326e+01,6.739955644270244761e+01,4.882718427390705074e+01,1.810410952942342533e+01,-5.142168500702586442e+01
1.498304802730539222e+02,2.464942903751681058e+01,2.767106414823459204e+01,-3.448611117753497979e+01,-8.650213138649154132e+01,7.610771951286534431e+01
3.641794968774863719e+02,-8.008653785148325710e+00,5.277454361328597088e+01,-4.922227581145206443e+01,1.827743645350336976e+01,-1.424096793024045837e+01
4.609258702136194188e+02,-2.357987149017208139e+01,-7.465732323061544662e+01,-5.114666735820483723e+01,-8.413168340833621528e+01,-3.942833905648428328e+01
-1.382803611286493037e+02,4.834096004631106780e+01,2.300314499420976233e+01,3.448221978678515143e+01,-9.832338409499368481e+01,3.567539445026397971e+01
1.031678160147804704e+02,6.361381085774127087e-01,-5.381830990316416319e+01,-6.502069820361555230e+01,-6.300340688983403226e+01,6.885200101501968106e+01
2.217081627465153417e+02,9.651795786101706653e+01,8.274792496832631628e+01,-3.052611592543743768e+01,5.604491593827273732e+01,9.290918140286123617e+00
1.107525874697959978e+02,6.328847951118754622e+01,-3.254609762218834135e+00,1.799025965988074915e+01,5.745268950485228743e+01,-7.995307137937352593e+01
-2.901924360591979735e+02,7.401423368108140721e+00,-2.680333066606914372e+01,2.086136873377444090e+01,9.176050312740008508e+01,-2.143541100060750182e+01
-2.944506022243955812e+01,-2.140540041167670893e+01,5.812739871791976043e+01,2.901567981708527100e+01,-2.122319842892470376e+01,3.779100964605029844e+01
1.494577974422934119e+02,-1.919967818912419943e+01,-7.277736915037557708e+01,-9.871346265573109235e+00,-3.311612146054547168e+01,-5.640621398776642081e+01
-2.468736463909858685e+02,8.515496032728796649e+01,3.792787981591155244e+01,1.976417812468437774e+01,4.933149442460100431e+01,8.394212354288299593e+00
-7.457646812857205987e-01,4.010661452390053228e+01,8.611196384996901543e+01,7.252333890104438296e+01,-6.651162849869574245e+01,-4.737219521522515464e+01
8.073113109142502708e+02,-8.567794411163909274e+01,9.573456103166938647e+01,-5.272318026792488865e+01,3.211967118571973856e+01,-8.207386021450759017e+01
4.827414351248531830e+02,-5.784581158259625511e+01,5.648767036809090314e-01,-7.900926633401439858e+01,-2.222531946105512191e+01,7.597544027936180555e+00
-1.869906265218046570e+01,-3.215916302298001028e+01,1.118004222531510550e+01,7.353664388492802573e+00,-2.187790025261884352e+01,3.925401662022059668e+01
1.907709707046823411e+01,3.569649079958480797e+01,3.746062987487798068e+01,1.229825175987484442e+01,-2.838401719741283102e+01,2.262246707340244711e+01
-6.699409649814308523e+02,8.714725332163993698e+01,1.937770498919462625e+01,9.591803487188502686e+01,-1.179867591822576856e+01,4.792239250150933572e+01
5.829595734895166288e+02,-9.247922427007996760e+01,5.294532780009723183e+01,3.656316065362474887e+00,-9.893669340777935872e+01,-4.455997904348030403e+01
4.429951556178602345e+02,6.966446503962302472e+00,5.359257565626231212e+01,-8.938148090949498226e+01,9.810688770103936918e+00,6.019891115967118367e+01
5.236814399819228356e+02,2.991661097569578942e+01,8.628940299858214757e+01,-8.505371099704777293e+01,-4.463870747988267595e+01,8.384750085123448571e+01
-7.740236693841978877e+02,5.300102965962858548e+01,1.994806889441973397e+01,6.659362876741408854e+01,7.920869831500039027e+01,9.454407057056496910e+01
7.196897685138827683e+02,9.970410141796116932e+01,-7.207013326317930080e+01,-8.589159105126016414e+01,-8.530666912797533996e+01,-9.705124182001061683e+01
-6.365295232846557383e+02,9.436401459558521765e+01,-8.104661670855418265e+01,6.834736523716992451e+01,3.703459938153991970e+01,-2.488566503416379305e+00
-1.067525678275204655e+02,-3.066102372828436273e+01,-2.927044258659898901e+01,-4.923222353056255685e+01,8.220359473972530395e+01,4.512850909897377960e+01
1.633680854020234392e+02,-9.481484144314602247e+01,-7.695749350577088421e+00,-4.373974549263772360e+01,-9.420676276442030428e+01,7.693637886185888419e+01
-1.137090937464111846e+02,5.420107159093646487e+01,-3.405298415114781108e+01,5.931171750734222314e+01,-3.507233555940068470e+01,-3.842351123647065236e+01
-2.883840203366413562e+02,8.562181570014524823e+01,9.538323238917004687e+01,4.711060943378569732e+00,9.038703351358498139e+01,7.759929878529291614e+01
-3.142875253351361380e+02,3.606512318881740953e+00,-2.545023958050288115e+01,4.207091566392188042e+01,-8.871315071589208401e+00,2.104257902464257768e+01
6.824426586160548140e+02,9.808123937798933412e+01,5.478324999129370099e+01,-3.314471900123474768e+01,-8.220035583552440528e+01,-6.301888194431833057e+01
-2.317763560242449898e+02,5.370375178366870728e+00,-1.657951637862839789e+01,6.013193162584792617e+01,8.664046763733634293e+01,-6.442705040973029895e+01
1.054050711331244941e+02,7.201335417524325067e+01,9.147898526533376184e+01,9.189412136995642300e+01,-9.242748245591390344e+01,-8.848329887836526098e+01
7.041791306063184948e+02,-9.884052141646219525e+01,-3.746376876890471408e+01,-8.886031745757907174e+01,-4.122750290589116418e+01,-2.879670279376269093e+01
1.232006527620151815e+01,9.073540369478436673e+01,-4.609815502644408980e+00,-4.435231151573393049e+01,6.010390101909450777e-01,2.867158492982710527e+01
-6.615810868359782262e+02,-7.775086548651299267e+01,5.161233162662171026e+01,7.038915425745909715e+01,6.884997191388566762e+01,7.810136648241788748e+01
1.890722776869243944e+02,-2.363152064884776848e+01,-1.123896032669628653e+01,-7.968370481076675560e+01,-5.483861551375297694e+01,9.426409385464219781e+01
-1.148267681571893633e+02,-4.307520620625291485e+01,8.147922844819944999e+01,7.811045727566221331e+01,8.450089945207867004e+01,-6.877008711184105039e+01
5.443688088562155372e+02,7.594442870027617687e+01,2.639899009262742879e+01,-5.787436431623951449e+01,-3.097681704398375757e+01,-6.801624228214336654e+01
2.432854987667766977e+02,-1.113036851077455935e+01,-8.324500923090789684e+01,-6.693630190395202817e+01,-6.056073070666614200e+01,3.820546831134083732e+01
6.919183917097285530e+02,1.476057383307059467e+01,7.466462680734642277e+01,-5.107318685615837950e+01,2.592159134378262308e+01,-9.311374693858087426e+01
4.168761326502876585e+01,3.239692215413796816e+00,7.264529634276991032e+01,9.682530877698337690e+01,-9.802540492821630380e+01,-4.943170358463697767e+01
6.491637579429138896e+02,-5.523006593449493096e+01,-9.049248115444790130e+01,-9.796550874764487560e+01,-1.960937551153648428e+00,-9.090357086594119096e+01
3.103337811979653225e+02,-4.433437383061959736e+01,2.799491382178244692e+01,-4.106159168781915270e+01,-4.606905976818971027e+01,1.810930444871341649e+01
1.782732965382046189e+02,-2.389318455807199371e+01,4.050460679228018535e+01,-7.752097500277841391e-01,2.664185316129550074e+01,-2.932113059967412028e+01
-1.009418022138024639e+03,-4.259121076889827151e+01,-7.335857724977961425e+01,8.741607695979286063e+01,6.096716920315893162e+01,8.760570863127048824e+01
2.496111699032143463e+02,-6.292389507043954211e+01,8.663115256464510594e+01,8.715064153842661199e+01,-4.329109727926909557e+01,-4.507315031522740867e+01
-3.411592991291963131e+02,1.028631473467449098e+01,-6.294215212628952827e+01,-1.157977787464683672e+01,-6.293647081246312069e+01,8.947518359079185757e+01
-2.535540303254823868e+02,-1.235068501782876638e+00,9.278355348479956888e+01,2.898833450244237042e+01,-3.136845393522875725e+00,9.353904919223950287e+01
2.680132630557955054e+02,-7.136204365824742979e+01,2.646597493329932149e+01,3.237767356735952262e+01,-1.323203456945481093e+01,-8.812855493220850178e+01
-1.869906518815147365e+02,-1.455479766793345675e+00,-6.973211296384505431e+00,6.134936215497270950e+01,-4.866780200940474543e+01,-2.171392740314628611e+01
-5.010557844638368579e+02,-5.196555855572455584e+01,3.728868303447282528e+01,9.797669066742309951e+01,-6.451409262634761888e+01,6.428934804525945879e+01
-2.308140713084991376e+02,-5.380228814367333712e+01,-8.840483732544659290e+01,-7.223669639086527638e+01,8.703062310847772665e+01,7.770842067124561936e+01
-1.020186416074534463e+01,-4.214790090341799811e+01,8.955281322032138291e+01,6.998610704628379153e+01,-1.306904118566529860e+01,-6.390089026705439323e+00
8.226649560534209513e+02,2.597060431668454328e+01,-6.839363300723746875e+01,-9.704358265158141705e+01,-4.689759650552283432e+01,-9.691127361144782526e+01
3.563956052306949118e+02,3.489976883245148542e+01,1.029376716255529800e+01,-3.567037087944446228e+01,5.604046742395172487e+01,-7.084291375704458460e+01
1.340086620179052659e+02,-5.102387224762328088e+01,-4.153724759214325957e+01,-6.081361070020157200e+01,-8.241226324587933050e+01,7.399523605432150930e+01
8.001801494350560233e+02,-8.236227088569798127e+01,3.674206716432757958e+01,-7.591982462845533064e+01,-9.786019937116516587e+01,1.145364601498275192e+01
3.369161880345532154e+02,8.142181104407413272e+01,7.209133346737704073e+01,-3.230972317634999058e+01,-9.456823413482754859e+01,6.017187102600664161e+01
-3.516371526977312669e+02,6.119698645793317837e+01,7.369762326055442259e+01,3.392931997510660835e+01,6.155577246301530181e+01,7.949965646056404012e+01
-2.033027080855452766e+02,-9.234009901997538350e+00,1.156506074298209796e+01,1.226225765646944410e+00,3.839678090484375161e+01,3.658137352597498193e+01
2.016627894340137175e+02,4.062727172663301189e+00,6.569362961709427395e+01,1.155877357973295716e+00,6.497171247704639541e+01,-4.363098237135141488e+01
1.017965042009245451e+02,-6.430103340450234839e+01,9.397411406894281072e+01,4.838790509121534456e+01,-4.804166133911709125e+01,1.624706845823433810e+01
3.418074125694000145e+02,9.105245070763737658e+01,-8.384921843758424131e+01,-8.329315858765178859e+01,2.382696628398144867e+01,-5.510130423280845946e+01
3.058324827475229881e+02,5.303679134670161943e+01,1.363050858982101943e+01,3.323761804469904746e+01,-7.843721984108151446e+01,-8.314338971268864498e+01
3.174987489577573001e+02,2.502421366109793155e+01,-1.805374777319590862e+01,-8.254949522560363562e+01,-2.578721099676218387e+01,3.442888193136971609e+01
-5.839324173183332505e+02,-6.208251996168285558e+01,7.914582170574081488e+01,8.996927777601746357e+01,9.231450848690676025e+01,4.601651154805205124e+01
4.090071128064565755e+02,-1.874231446233697795e+01,4.874983927024391051e+01,-4.240262414504969257e+01,-3.711655552185075635e+01,2.117927224357158877e+01
6.540584216809946838e+01,1.896942668158352774e+01,7.573219526316222527e+01,-4.907984886788461409e+01,5.323767304056434568e+01,8.820265336378025722e+01
4.424047031830599508e+01,-9.979341346845306759e+01,-4.782176399579029180e+00,3.140806580494586342e+01,6.866464278390449749e+01,-6.325211762479965216e+01
-2.502050996890582724e+01,7.123184759747437056e+01,-2.712690402859441008e+01,7.845478585523449055e+01,-9.445765197552699988e+01,-8.292197217536588028e+01
1.030153902990908250e+02,9.628209315082250441e+01,2.190038515469932179e+01,-1.647353063716334987e+01,-6.615716306126188329e+01,2.998023061793799116e+01
9.927227885339104319e+01,-9.260498632812843312e+01,-3.767721730785906686e+01,-3.530416060218493612e+01,2.148837870291072250e+01,3.016625133513940682e+01
6.655582258492552583e+00,6.921091984729386581e+01,8.551618851950868816e+01,3.209154552221994550e+01,1.563478368170763133e+01,-2.025689127419832403e+01
-5.393501167412133555e+02,9.332249852842841165e+01,-6.918416563352852222e+01,7.901736172972968575e+01,-3.779738642303169627e+01,9.697817933220804321e+00
-6.472788413021643805e+01,3.641325168656297251e+01,-5.270606973476892421e+01,-6.645266298994567933e+01,1.696402685923189324e+00,5.837277511693432075e+01
-8.821994643370437643e+02,3.848289243341511678e+01,-7.620533256539702904e+01,8.014844301434661133e+01,-4.052486590168996372e+00,8.933533584792951387e+01
-2.532721566177473278e+02,1.068674124965313865e+01,-8.303963566792941720e+01,-5.950739286509288206e+01,7.084759458327653192e+01,4.118547335294383060e+01
-3.600212160995085355e+02,7.898790403058484344e+01,-3.417079964114005008e+01,5.600279327525228723e+00,3.007962649682397682e+01,1.885817071733288230e+01
-8.791563470641486333e+01,-5.370741289315044042e+01,-1.463573011035288118e+01,-5.037770718796503644e+01,6.912299244622909100e+01,9.733548899361653639e+01
4.683221404006628745e+02,-8.668583937352414637e+01,4.278560645339226198e+01,-3.397688956018514261e+01,2.508707566228657981e+01,-4.837407014362580071e+01
-2.827981547819659340e+02,3.020152186169900688e+01,-2.577056310745409462e+01,-4.103582409260726394e+01,8.235263473955976110e+01,8.849977484524148963e+01
-1.017906807881415375e+03,2.271000531202709283e+01,-5.710644383386147638e+01,8.788377418123187113e+01,5.009070934466481617e+01,5.021796146456119914e+01
2.410797296844677930e+02,-5.765573303030275554e+01,6.603130523245985728e+01,-5.198096916775798348e+01,2.632414905003204808e+01,4.214791397991726285e+01
-5.768576801590743344e+02,4.847668594142032816e+01,-2.194705908008380391e+01,5.196507934321948596e+01,8.058718042434199447e+01,1.748400384751538184e+01
6.620307111023859079e+02,-8.191805686104027018e+01,-7.420480317154478200e+01,-7.894749466744261213e+01,-6.545450733542399746e+01,-7.471382194206299232e+01
-4.636845830804163029e+02,5.566017801352552397e+01,-9.211769756311115032e+01,-5.168831653182719776e+01,7.581328027169308825e+01,9.470377216725870539e+01
5.558932733129072403e+02,2.108440154540961942e+01,9.524765291207768314e+01,-9.130969165700464885e+01,8.971455367520150048e+01,-3.774078350876657595e+01
-4.820705617242836070e+02,5.979456807231861148e+01,6.212582068938030488e+01,7.199971831606896444e+01,-8.289837819499794591e+00,8.612887843308968172e+01
2.934197979621258128e+02,-4.842140311459202451e+01,8.688909850591693385e+01,2.382392665033211188e+01,9.708898298896610868e+01,-9.347122680748152845e+01
1.510539010160030671e+02,4.503333176654166436e+01,1.311084707607621169e+01,-1.515190520336091140e+00,-4.815637486985260551e+01,-3.463386302672498118e+01
-5.602364069132693203e+01,-5.010755865972245005e+01,-5.614641793498784494e+01,5.993216750496776513e+01,4.790011796516751019e-01,-8.336202226060045462e+01
-1.839093994349248078e+02,5.539683840547607474e+01,6.729815216746175111e+00,4.787755746927641098e+01,3.078738628624265061e+00,-2.001081520297364591e+01
-7.147635175162625956e+02,9.724935648725900705e+01,-9.435147596741745701e+01,8.655278159297165530e+01,8.617099355199360389e+01,-2.181625769970838746e+01
5.422884914462590586e+02,-5.710702577333604069e+01,2.384265958664779816e+01,-6.440553290596611191e+01,6.064163886560166361e+01,-4.921322882445296187e+01
-5.191719519027072920e+02,-4.183876899346441292e+01,8.318315800199141563e+01,8.058336669488178927e+01,7.076178346104342154e+00,7.256779611572312660e+01
6.716110715361844541e+02,-2.949348623898764288e+01,9.957685564498046915e+01,-1.326205211900459346e+01,-4.103759764030093038e+01,-9.168515321016654696e+01
-4.817954791361744924e+02,9.794139075734835842e+01,-7.022473817635528803e+00,4.691700281007413764e+01,2.816152480917492085e+01,4.461867993320194614e+01
-5.916616939676389393e+02,-8.977781923477674297e+01,8.400908108194272472e+01,8.536824358044830774e+01,1.039900543083942352e+01,9.278317773691020420e+01
3.142000165645949323e+02,-4.380889260192650880e+01,2.042932542730903833e+01,-2.070746198947522032e+01,2.560464635104564479e+01,-3.987354229525037397e+01
6.029234856943132854e+02,6.387167693120403555e+01,-8.604280429915829131e+01,-9.162448594000073854e+01,-9.012072307333713184e+01,-6.990899432646730816e+01
5.629303050291615591e+02,-2.092990524106193106e+01,9.107799785143492954e+01,-7.784091206080876191e+01,2.951059716328543914e+01,5.524301691269855041e+00
2.358412390071018478e+02,-2.935151880338820263e+01,-6.036015413596162915e+01,-5.588118363053284554e+01,-9.123569805457060511e+01,4.263279463196289498e+01
-3.993948816592443336e+02,3.076803983925097441e+01,-1.124604145505551855e+01,4.378789761796872426e+01,-7.800480551093590975e+01,8.774383467378621049e+01
1.374031968755236051e+02,6.952534184787751315e+01,3.180713193317666310e+01,-2.423376626765363540e+01,-1.668665419705051534e+01,-3.569215568506507452e+00
-1.716183514576877371e+02,8.705675400136013309e+01,7.271859098362051554e+01,-4.415230156688124907e+00,1.090369965563340315e+01,7.508077245586434856e+01
-4.220600351541048667e+02,8.985288675445801232e+01,2.783695117364919724e+01,4.970406401795074203e+01,-2.967501872791147832e+01,8.360566381723600671e+01
-7.646814668776127064e+02,6.735040997076623626e+01,1.041117624495255711e+01,7.352544192303474802e+01,6.997437628806645193e+01,6.168227132122837020e+01
-3.447009832494953798e+02,-7.386143512052238691e+01,7.200514964362426440e+00,8.015662294138320476e+01,5.416636611076606300e+01,-1.585736019496164317e+01
-3.184263146961976645e+02,9.557607867199317297e+01,-4.984536866539954758e+01,-3.327795423042046252e+01,9.084010148591778488e+01,6.174306963705794260e+01
2.049411065474919837e+02,8.006800090213238263e+01,-9.768208211802095775e+01,-2.404711339320104457e+01,-5.289560867802614297e+01,-4.081298962251773332e+01
1.872381020158709362e+02,4.759909928076817209e+01,4.481696897281480574e+01,-7.640117960187708945e+00,-2.694510775858125839e+01,1.693832260090515263e+01
-2.378113731037258560e+02,6.741550926855268244e+00,1.011591180157240899e+01,2.309541422293155222e+01,-2.087034554649022766e+01,5.434369648309166223e+01
-3.026474979630905864e+02,-4.975936333012267454e+01,3.115215358067320039e+01,9.207942964400362484e+01,-9.928904790711479222e+01,4.467220887886122682e+01
-2.409614971796287932e+02,-7.820099321407126070e+01,8.757498332765038640e+00,2.538320333606691293e+01,-5.141057484583977555e+01,8.276877504932161855e+01
-3.192898187772638039e+02,2.446250573832355713e+01,-5.366106172102802674e+01,5.402643751996149035e+01,-7.889858400053304877e+01,1.104506370626890543e+01
1.315535728913705782e+02,-8.100878603950170032e+01,1.619681453500389523e+01,-4.940397745596231971e+01,2.989336159094926870e+01,4.316539057163601001e+01
-5.355156471758216412e+02,4.837122913732244456e+00,3.150428154062200292e+01,6.265876906501114263e+01,6.150245432860640449e+01,2.393639841077255426e+01
-2.269727706792290292e+02,-9.779507575845030942e+00,-1.841000219052651232e+01,7.494952398087269785e+01,4.058634642287427141e+01,-6.301299552531966697e+01
1.416605718733013077e+02,1.314642932585266522e+01,8.176160646001139298e+01,-6.986200155034576653e+01,6.910353510614129391e+01,6.404049326306997614e+01
3.746951791107435383e+02,-1.317797404331031430e-01,-9.248322970285936151e+01,-7.049949892061292189e+01,8.452773893773425584e+01,-9.116904079362751645e+01
4.955498071325820320e+02,-2.550024671892809636e+01,2.380792694509416663e+01,-6.061039221719666159e+01,9.621595144805945665e+01,-6.880495339131550736e+01
