y,x_0
1.941718878978438170e+02,-9.541697373552364070e+01
-8.412950580226134889e+01,3.816464442397887069e+00
-1.360541448433214669e+02,6.199774213248326760e+01
9.796533704361662842e+01,-9.747924659402474390e+01
-4.556191178459702940e+01,3.449396893074677450e+01
-1.416748143375278914e+02,3.736164533139836408e+01
-1.450808513614371797e+01,-1.015064928267248945e+01
-1.156731243745515769e+02,8.295773734838684277e+01
3.971301846339439123e+01,2.887221695139859889e+01
4.063619588569689967e+01,-9.895203246970683608e+01
6.142396094389067684e+01,-3.114310897124880739e+00
-3.624115117459426472e+01,7.186356121951999398e+01
-7.140875339826179413e+01,6.607991400746789168e+01
-2.767983355580131288e+01,2.983083942249558618e+01
-7.303880362737924514e+00,3.473968477972633195e+01
-1.557068970808035147e+02,1.569991595784010485e+01
5.291317018422579110e+01,-4.517604496662956848e+01
-3.698960192606813990e+01,1.210599810721176084e+01
7.517846469136176779e+01,3.434595696348407046e+01
-2.118306124375442323e+01,-2.951407395671823508e+01
5.304875293029752470e+00,7.116567345078556173e+01
-1.044822320985344533e+02,-6.099250279825854193e+01
3.636020087792331879e+00,4.946416206638463109e+01
4.728573917248058933e+01,-4.207945076262451778e+01
-6.445673212982593725e+01,5.475985744883641360e+01
5.419537259716671329e-01,-1.445253413278476273e+01
-7.089514046392699242e+01,6.153968182244190643e+01
4.548984879063207387e+01,-2.929302746640192368e+01
3.526229774745945633e+01,-5.726135247408377182e+01
-1.558188386087720119e+02,5.345690168435331202e+01
1.641125299452796327e+01,-3.827161047386977799e+01
9.117777725374138242e+01,4.664901354528549859e+01
-4.195812273927300140e+01,4.889463061554641854e+01
5.948605253398647363e+01,-5.572065981835978477e+01
1.696442234580820951e+01,-5.717757263587031247e+01
5.620755282009291420e+01,-6.021041531458666185e+01
6.580584611535101658e+01,-7.149633244683107591e+01
5.296531045914356639e-01,-2.458348015853317747e+01
1.261576315143181546e+02,-9.467442306167571076e+01
4.988307414233105419e+00,-7.781592619315188131e+01
-4.097876871588977110e+01,3.491280475268209216e+01
-2.364359773828324762e+01,5.995530737947726152e+01
4.939627635227563474e+01,-8.389409457432282125e+01
-3.310428093478344636e+01,-5.365953790284159197e+01
7.782001529601132006e+01,-5.847486763923712516e+01
-1.323857730893204803e+02,8.346671261632613437e+01
-6.610451062752626683e+01,4.226290362729733374e+01
-6.282844009406137076e+01,1.077692221028286212e+01
2.160059537773320670e+01,-3.909640241587595000e+01
-8.553130431012081658e+01,6.697080952635968742e+01
-2.193613887549530972e+01,-1.293880847409600676e+01
-3.361347075264914963e+01,8.469124302375504953e+01
6.736389204466328806e+01,4.121036086718663682e+01
-2.200212753035531321e+01,-4.393738406943327846e+00
8.919487221460028081e+01,-7.475797925012825829e+01
-1.045241991516031135e+02,9.520871009354951298e+01
5.819206754822137384e+01,-6.803326993118133714e+01
1.128229288690792345e+02,-5.947957495606748068e+01
1.024128359707345126e+01,-1.376364896792581760e+01
-3.723168418600953089e+01,-1.915961884497055223e+01
1.063100046075865635e+01,-7.064970384714118268e+01
-7.925874466629537096e+01,4.586378387222467268e+01
4.665925673757202219e+01,-6.225098662456281318e+01
2.340323219352922379e+01,2.877912886233255563e+01
-1.279285171460800541e+02,5.086119011525974543e+01
-1.842876848039249182e+01,-5.785352158333585493e+01
-7.642354568193388786e+01,2.019084962152800244e+01
-1.504725911427522931e+02,4.978567504916728126e+01
5.242002723165913380e+01,2.764374212406667652e+01
-2.249868713807227039e+01,1.942546058932981623e+01
1.437905883237573335e+02,-4.090354286890058688e+01
-1.280936126118319294e+02,4.632129424830176845e+01
-4.477752227985547506e-01,8.906168799998994245e+01
-3.394248945009842089e+01,-1.488772194769060775e+01
-7.546905478848314885e+01,5.643636336628105710e+01
1.012607528390652334e+01,-8.877179206761694275e+01
-1.168292732167144408e+02,6.705432049799318861e+01
-3.254888209779291230e+01,-6.154999663557045864e+01
2.619216975918540058e+01,-2.098062622200535543e+01
-4.987142462737431003e+01,-3.998379081492871023e+01
5.097909308205436218e+01,-8.397927123879014744e+01
-7.190014231018579949e+01,8.092620058724858723e+01
5.734822247513008620e+01,-2.596916448925234988e+01
-3.268031204968565362e+00,6.139487695227899167e+00
1.605888019141817580e+01,-1.176746820734990706e+00
8.771264496420900514e+01,-7.356777161141236832e+01
4.348354478861002548e+01,-5.870918822211339716e+01
8.793777039877184620e+01,-8.476223819353576516e+01
-6.429497578622331844e+01,1.584339989057497178e+00
-1.115305648680146788e+01,-4.769008963340257878e+01
1.333750199823425078e+02,-2.858767822344161402e+01
6.014274302401513239e+01,-7.838693426055263558e+01
-9.454810161483032971e+01,5.751036793050144524e+01
1.438854457698484737e+02,-7.868322464223977875e+01
-9.421395634877767122e+01,9.714176474263754812e+01
1.059046641316216864e+01,-6.456776711231653110e+01
-1.031526658074557190e+02,1.448102248692985938e+01
1.181080445973597932e+02,-9.103093308218237212e+01
-1.170238334363150727e+02,5.742325793116683030e+01
1.497268686545336891e+01,-6.207881043634068874e+01
2.981805616040893270e+01,5.580795681625332350e+00
-3.302140277696399551e+01,4.801550863181432760e+01
4.871324402820800969e+01,-7.001370301654881700e+01
-2.551460023049151715e+01,1.021743483739435021e+01
1.115876024194821099e+02,-5.667655833424412037e+01
8.660420100749271910e+01,5.183920986342894821e+01
-7.411687225231689524e+01,4.458303871124275020e+01
8.361576011766197780e+01,-6.469019314458338954e+01
5.146038894349011628e+01,7.239331153341467484e+01
1.402425116272139007e+02,-9.604498009673115178e+01
-1.051904960408807312e+02,7.204739948462304255e+01
-3.981338869337172781e+01,1.178076223218766927e+01
-2.401408086694756605e+01,-1.935590557883016061e+01
-1.019443185683852562e+02,5.174938620446732784e+01
-7.763208726265503401e+01,4.338580033849396500e+01
-6.935928008462116168e+01,9.746523496168529732e+01
-2.590735461956533925e+00,-4.438299027740344371e+01
1.307232936558534675e+02,-9.924126551813148467e+01
-6.881052010812884134e+01,8.678052166297754866e+01
-8.741982022389314011e+01,7.157942090757876485e+01
1.098911039730106154e+01,4.577017550385119193e+01
1.217159530375210252e+01,3.337756584307683738e+00
-2.265068188081216505e+01,4.139124904975219010e+01
1.164963603154493654e+01,5.610591137534854056e+01
5.096390291117991467e+01,-2.502481129262812942e+01
-5.559266121942678751e+01,5.406450506599151140e+01
1.046357267827904280e+01,5.012486383503505749e+01
-4.426121363900442418e+00,2.264224230885194800e+01
1.871273528335053982e+02,-1.962681520643252497e+01
2.897975153559617922e+01,3.946160385286819405e+01
1.474570444380394463e+02,-9.937742843496157263e+01
2.764174624141647030e+01,5.497932934491956303e+01
-6.519444401150364854e+01,7.928332049136938053e+01
1.178387339586016509e+02,-5.213685851249907444e+01
6.014026851030697429e+01,-7.584656313815405326e+01
-7.646967038099695912e+00,-5.594320244125447772e+01
-5.193065241807662602e+00,-3.958065374198034192e+01
-3.608595304273664794e+01,7.660570171276683027e+01
-1.050280318680369334e+02,8.633286047618909720e+00
4.370054402125263238e+01,-4.265767007871388472e+01
1.211908983464257261e+01,-7.232906204141069395e+01
