Open,High,Low,Close,Volume,Dividends,Stock Splits
1988-05-20 00:00:00-04:00,0.27105808751899285,0.27278525928078173,0.26760533452033997,0.26760533452033997,81737600,0.0,0.0
1988-05-23 00:00:00-04:00,0.2658788898883917,0.26846844809877,0.2581094315205722,0.26242613792419434,183680000,0.0,0.0
1988-05-24 00:00:00-04:00,0.26242618785933236,0.26933169310172467,0.26069982307427597,0.2684684991836548,142240000,0.0,0.0
1988-05-25 00:00:00-04:00,0.2693317284659429,0.2745116302891688,0.26587897539138794,0.26587897539138794,135520000,0.0,0.0
1988-05-26 00:00:00-04:00,0.26587901476175513,0.27278530567045933,0.26587901476175513,0.27192211151123047,85780800,0.0,0.0
1988-05-27 00:00:00-04:00,0.27105806900153256,0.2762379934081053,0.26933170414568647,0.2745116055011749,83955200,0.0,0.0
1988-05-31 00:00:00-04:00,0.27623796573483445,0.28659698367118835,0.2745115780008521,0.28659698367118835,123200000,0.0,0.0
1988-06-01 00:00:00-04:00,0.28659709156742397,0.2935025990009308,0.2848707262345926,0.2935025990009308,229600000,0.0,0.0
1988-06-02 00:00:00-04:00,0.29004979725406554,0.2935025503990685,0.28659704410906267,0.28832343220710754,133280000,0.0,0.0
1988-06-03 00:00:00-04:00,0.28832343690465184,0.298682457194302,0.28832343690465184,0.2969560921192169,175840000,0.0,0.0
1988-06-06 00:00:00-04:00,0.29522887475105186,0.303861528635025,0.29522887475105186,0.303861528635025,164640000,0.0,0.0
1988-06-07 00:00:00-04:00,0.3021351638260328,0.31249420557008184,0.30040879901704054,0.303861528635025,311360000,0.0,0.0
1988-06-08 00:00:00-04:00,0.30558795731369964,0.31422061235077087,0.3038615692230232,0.31076785922050476,258720000,0.0,0.0
1988-06-09 00:00:00-04:00,0.3107678602918149,0.31249424838844275,0.2986824520828156,0.30040884017944336,269920000,0.0,0.0
1988-06-10 00:00:00-04:00,0.3004089110423677,0.30904156814554046,0.2969561570857349,0.307314395904541,176960000,0.0,0.0
1988-06-13 00:00:00-04:00,0.31076785922050476,0.3124942473111812,0.30558795731369964,0.31076785922050476,148960000,0.0,0.0
1988-06-14 00:00:00-04:00,0.312494158744812,0.31767327544681456,0.31076777114342435,0.312494158744812,292420800,0.0,0.0
1988-06-15 00:00:00-04:00,0.31249426592713964,0.3159469962120056,0.3107678777336185,0.3159469962120056,122080000,0.0,0.0
1988-06-16 00:00:00-04:00,0.31076793359831073,0.3124943221021732,0.30558803045177074,0.307314395904541,107374400,0.0,0.0
1988-06-17 00:00:00-04:00,0.3090415298938751,0.3090415298938751,0.3055879926275676,0.3090415298938751,95390400,0.0,0.0
1988-06-20 00:00:00-04:00,0.30645108099260804,0.3090414232196982,0.3038614994512058,0.30472469329833984,78601600,0.0,0.0
1988-06-21 00:00:00-04:00,0.3038616564744643,0.31076794845503225,0.3029984852323601,0.3099047541618347,123592000,0.0,0.0
1988-06-22 00:00:00-04:00,0.31422063743444534,0.3168101967260931,0.31076788402855204,0.3150838315486908,195563200,0.0,0.0
1988-06-23 00:00:00-04:00,0.31594697739036054,0.31594697739036054,0.31076785922050476,0.31076785922050476,71388800,0.0,0.0
1988-06-24 00:00:00-04:00,0.31076785922050476,0.31422061235077087,0.3073143223532893,0.31076785922050476,74715200,0.0,0.0
1988-06-27 00:00:00-04:00,0.307314395904541,0.3133574933030122,0.307314395904541,0.307314395904541,83619200,0.0,0.0
1988-06-28 00:00:00-04:00,0.3090415939940218,0.3193998336791992,0.3073144216085604,0.3193998336791992,162568000,0.0,0.0
1988-06-29 00:00:00-04:00,0.31767334117226803,0.3228532426827005,0.31594695321369703,0.32026368379592896,143449600,0.0,0.0
1988-06-30 00:00:00-04:00,0.3193998336791992,0.32285337166182554,0.3176734680820344,0.3193998336791992,114688000,0.0,0.0
1988-07-01 00:00:00-04:00,0.3211270272731781,0.32371658736549735,0.3193998547736472,0.3211270272731781,94539200,0.0,0.0
1988-07-05 00:00:00-04:00,0.321126809178875,0.32630592584609985,0.3185364671085406,0.32630592584609985,104451200,0.0,0.0
1988-07-06 00:00:00-04:00,0.3254429530766783,0.3280325131689976,0.3185366834436046,0.3211270272731781,156553600,0.0,0.0
1988-07-07 00:00:00-04:00,0.32112677081039404,0.32112677081039404,0.3124941193093733,0.3168100416660309,105604800,0.0,0.0
1988-07-08 00:00:00-04:00,0.31422052329511946,0.31767327544681456,0.31076777114342435,0.312494158744812,105392000,0.0,0.0
1988-07-11 00:00:00-04:00,0.31422058272459186,0.31422058272459186,0.30990463595591505,0.3116310238838196,73628800,0.0,0.0
1988-07-12 00:00:00-04:00,0.31076789513296427,0.3124942834231428,0.3073143578666567,0.3090415298938751,100900800,0.0,0.0
1988-07-13 00:00:00-04:00,0.3090415298938751,0.31076789513296427,0.3055879926275676,0.3090415298938751,115169600,0.0,0.0
1988-07-14 00:00:00-04:00,0.3090414941809151,0.3124942473111812,0.3073143223532893,0.31076785922050476,62809600,0.0,0.0
1988-07-15 00:00:00-04:00,0.31076785922050476,0.31422061235077087,0.3090414941809151,0.31076785922050476,83025600,0.0,0.0
1988-07-18 00:00:00-04:00,0.3133575618515837,0.3176735110042837,0.3124943904619215,0.31422075629234314,113500800,0.0,0.0
1988-07-19 00:00:00-04:00,0.31076789513296427,0.3142206486622319,0.3029984332433892,0.3090415298938751,122304000,0.0,0.0
1988-07-20 00:00:00-04:00,0.3090414841234451,0.31076784910685185,0.3038615593341291,0.3055879473686218,120086400,0.0,0.0
1988-07-21 00:00:00-04:00,0.30213521039555924,0.3038615754706443,0.2952289202560792,0.2969560921192169,149027200,0.0,0.0
1988-07-22 00:00:00-04:00,0.29695613645476665,0.29868250178759803,0.2935025990009308,0.2935025990009308,103846400,0.0,0.0
1988-07-25 00:00:00-04:00,0.29522886872291565,0.29868240505831234,0.2917761161243476,0.29522886872291565,105896000,0.0,0.0
1988-07-26 00:00:00-04:00,0.29522886872291565,0.29868240505831234,0.2917761161243476,0.29522886872291565,101528000,0.0,0.0
1988-07-27 00:00:00-04:00,0.29522886872291565,0.29868240505831234,0.2935025039491732,0.29522886872291565,116524800,0.0,0.0
1988-07-28 00:00:00-04:00,0.29350253984394353,0.2969560766017008,0.2917761518079841,0.2943657338619232,92680000,0.0,0.0
1988-07-29 00:00:00-04:00,0.29868258700393485,0.30731446223301045,0.29695622117855863,0.30645129084587097,158950400,0.0,0.0
1988-08-01 00:00:00-04:00,0.3073143223532893,0.31594697739036054,0.30558795731369964,0.31076785922050476,85937600,0.0,0.0
1988-08-02 00:00:00-04:00,0.310768075126194,0.3142208306552572,0.3073145358596369,0.30817851424217224,121284800,0.0,0.0
1988-08-03 00:00:00-04:00,0.3090415298938751,0.3090415298938751,0.30386160433738907,0.3090415298938751,110846400,0.0,0.0
1988-08-04 00:00:00-04:00,0.3090417088872138,0.312494464416277,0.3073145358596369,0.30817851424217224,68913600,0.0,0.0
1988-08-05 00:00:00-04:00,0.30731431235202855,0.31076784910685185,0.3055879473686218,0.3055879473686218,52662400,0.0,0.0
1988-08-08 00:00:00-04:00,0.30731428130409316,0.3090414529010137,0.303861528635025,0.303861528635025,29937600,0.0,0.0
1988-08-09 00:00:00-04:00,0.30386157027052535,0.30558795836715313,0.2969560870372746,0.30040884017944336,170027200,0.0,0.0
1988-08-10 00:00:00-04:00,0.3021350743077279,0.3021350743077279,0.28832330703792364,0.2891864776611328,147806400,0.0,0.0
1988-08-11 00:00:00-04:00,0.2917761612461785,0.29868245124816895,0.2900497962054617,0.29868245124816895,106052800,0.0,0.0
1988-08-12 00:00:00-04:00,0.29695613645476665,0.29695613645476665,0.29177621061700876,0.2935025990009308,77481600,0.0,0.0
1988-08-15 00:00:00-04:00,0.292326223566888,0.292326223566888,0.2802180317357264,0.2854077219963074,166678400,0.000714,0.0
1988-08-16 00:00:00-04:00,0.2836772489499535,0.2992454858520447,0.28194762960603686,0.2940558195114136,122752000,0.0,0.0
1988-08-17 00:00:00-04:00,0.29405586668454475,0.29578548630593104,0.2888669847258427,0.290596604347229,118944000,0.0,0.0
1988-08-18 00:00:00-04:00,0.2905965577290408,0.29751586650812806,0.2888669383851241,0.2940558195114136,74065600,0.0,0.0
1988-08-19 00:00:00-04:00,0.2940558019444831,0.2957854211850721,0.2802179704273241,0.28194761276245117,227360000,0.0,0.0
1988-08-22 00:00:00-04:00,0.27848847535447835,0.2819477384725523,0.2732995922246416,0.2750292122364044,170195200,0.0,0.0
1988-08-23 00:00:00-04:00,0.27502919475380694,0.2784884576519882,0.27156914664103066,0.27329957485198975,163576000,0.0,0.0
1988-08-24 00:00:00-04:00,0.275029089611019,0.28194761276245117,0.27329947037043006,0.28194761276245117,125473600,0.0,0.0
1988-08-25 00:00:00-04:00,0.27848835538317085,0.28021797464982284,0.2715690469131795,0.2776235342025757,127680000,0.0,0.0
1988-08-26 00:00:00-04:00,0.2767586003660604,0.28194747871540304,0.2767586003660604,0.2784882187843323,40152000,0.0,0.0
1988-08-29 00:00:00-04:00,0.2819476251502589,0.2836772444668414,0.2802179827391373,0.2828124463558197,57232000,0.0,0.0
1988-08-30 00:00:00-04:00,0.2819476251502589,0.2836772444668414,0.2767587441059723,0.2828124463558197,50568000,0.0,0.0
1988-08-31 00:00:00-04:00,0.2836772176487772,0.2845428239868352,0.27329945654128895,0.275893896818161,237686400,0.0,0.0
1988-09-01 00:00:00-04:00,0.2750291503626362,0.2750291503626362,0.2663802208458448,0.2689746618270874,246736000,0.0,0.0
1988-09-02 00:00:00-04:00,0.2732995922246416,0.27675885534271555,0.2698395438919228,0.2750292122364044,186300800,0.0,0.0
1988-09-06 00:00:00-04:00,0.2767587930798267,0.2767587930798267,0.2681098404684921,0.2689746618270874,143449600,0.0,0.0
1988-09-07 00:00:00-04:00,0.26983952565092795,0.27329957374974956,0.2611913799876269,0.2646506428718567,179110400,0.0,0.0
1988-09-08 00:00:00-04:00,0.2646506185640844,0.27329954864758566,0.2611913559975828,0.26810985803604126,207256000,0.0,0.0
1988-09-09 00:00:00-04:00,0.26810967192381613,0.2836771163339528,0.26119117468793307,0.28021785616874695,234673600,0.0,0.0
1988-09-12 00:00:00-04:00,0.2836773991584778,0.2888670913416149,0.27762369360749456,0.2836773991584778,148030400,0.0,0.0
1988-09-13 00:00:00-04:00,0.2784885152846498,0.2854078277275457,0.27675889502489104,0.2836773991584778,119683200,0.0,0.0
1988-09-14 00:00:00-04:00,0.2888669847258427,0.29319104532658,0.28713734200991325,0.290596604347229,238571200,0.0,0.0
1988-09-15 00:00:00-04:00,0.29059660414935257,0.2957854861045213,0.2871373418143924,0.2880021631717682,165760000,0.0,0.0
1988-09-16 00:00:00-04:00,0.28713733018432047,0.2957854741241692,0.2862725088619729,0.2923262119293213,123760000,0.0,0.0
1988-09-19 00:00:00-04:00,0.290596556497076,0.29232617583366005,0.2854076753927845,0.28886693716049194,92131200,0.0,0.0
1988-09-20 00:00:00-04:00,0.2888669122557567,0.2923261506306857,0.28627244883275393,0.2871372699737549,102681600,0.0,0.0
1988-09-21 00:00:00-04:00,0.28886686868793576,0.2975157947241451,0.287137226666804,0.2957853674888611,91347200,0.0,0.0
1988-09-22 00:00:00-04:00,0.2975158879081151,0.3044343888759613,0.29578546013084955,0.3044343888759613,145667200,0.0,0.0
1988-09-23 00:00:00-04:00,0.30097522102169705,0.30616410374669384,0.30097522102169705,0.3027048408985138,101483200,0.0,0.0
1988-09-26 00:00:00-04:00,0.3027046745984725,0.3044342935250704,0.29405574856226324,0.2957853674888611,87035200,0.0,0.0
1988-09-27 00:00:00-04:00,0.29405576428859675,0.3009750717682582,0.29405576428859675,0.30011025071144104,162982400,0.0,0.0
1988-09-28 00:00:00-04:00,0.30097517371177673,0.3052992342713981,0.29924553101229384,0.30097517371177673,84694400,0.0,0.0
1988-09-29 00:00:00-04:00,0.302704769407635,0.3061640314388287,0.3009751499393088,0.3044343888759613,106075200,0.0,0.0
1988-09-30 00:00:00-04:00,0.30443441832888746,0.30443441832888746,0.29924553632736206,0.29924553632736206,92892800,0.0,0.0
1988-10-03 00:00:00-04:00,0.29751586650812806,0.2992454858520447,0.2905965577290408,0.2940558195114136,90776000,0.0,0.0
1988-10-04 00:00:00-04:00,0.2923261506306857,0.2957854121001521,0.28454282964528943,0.2871372699737549,51654400,0.0,0.0
1988-10-05 00:00:00-04:00,0.2854076720922923,0.2888669338199964,0.2802179827391373,0.2828124463558197,123200000,0.0,0.0
1988-10-06 00:00:00-04:00,0.28021809536624115,0.28281256002570787,0.2715691639036856,0.2750292122364044,167764800,0.0,0.0
1988-10-07 00:00:00-04:00,0.2698395438919228,0.2750292122364044,0.26551545922069325,0.2750292122364044,457587200,0.0,0.0
1988-10-10 00:00:00-04:00,0.2732995916936199,0.275029211702022,0.25946096881892283,0.26638028025627136,332640000,0.0,0.0
1988-10-11 00:00:00-04:00,0.26465052553498725,0.27329945257824567,0.26465052553498725,0.26983940601348877,194555200,0.0,0.0
1988-10-12 00:00:00-04:00,0.2663802383000628,0.2698395008665644,0.26292097573356127,0.26810985803604126,132944000,0.0,0.0
1988-10-13 00:00:00-04:00,0.26638014466297555,0.275029071706234,0.26638014466297555,0.26983940601348877,164460800,0.0,0.0
1988-10-14 00:00:00-04:00,0.27329954864758566,0.27329954864758566,0.26378579714882283,0.26810985803604126,157248000,0.0,0.0
1988-10-17 00:00:00-04:00,0.26638028025627136,0.26983954336762395,0.2646506602478692,0.26638028025627136,93688000,0.0,0.0
1988-10-18 00:00:00-04:00,0.2698394557223983,0.27329950292455335,0.26465057428801864,0.27243468165397644,142598400,0.0,0.0
1988-10-19 00:00:00-04:00,0.27502917693419915,0.28194770228229865,0.2732995571444469,0.2767588198184967,277323200,0.0,0.0
1988-10-20 00:00:00-04:00,0.2767587234456225,0.2880020911147558,0.2767587234456225,0.2871372699737549,173465600,0.0,0.0
1988-10-21 00:00:00-04:00,0.2854078277275457,0.2888670913416149,0.281947778898719,0.2836773991584778,123603200,0.0,0.0
1988-10-24 00:00:00-04:00,0.28540775017089254,0.28540775017089254,0.2741643554920503,0.2767588198184967,135161600,0.0,0.0
1988-10-25 00:00:00-04:00,0.27848833709503307,0.27848833709503307,0.275029075694358,0.275893896818161,85187200,0.0,0.0
1988-10-26 00:00:00-04:00,0.276758854021447,0.276758854021447,0.26638027950212845,0.271569162607193,188720000,0.0,0.0
1988-10-27 00:00:00-04:00,0.2681097637909639,0.27156902514147707,0.26465052553498725,0.26983940601348877,143684800,0.0,0.0
1988-10-28 00:00:00-04:00,0.26983954336762395,0.2732995916936199,0.26638028025627136,0.26638028025627136,84481600,0.0,0.0
1988-10-31 00:00:00-05:00,0.26810970305420034,0.26810970305420034,0.25946077797024336,0.2672449052333832,242905600,0.0,0.0
1988-11-01 00:00:00-05:00,0.2663801476676854,0.26810976681518345,0.26119126713065444,0.26292088627815247,143696000,0.0,0.0
1988-11-02 00:00:00-05:00,0.26465059849429007,0.26465059849429007,0.2542720263673253,0.25773128867149353,208521600,0.0,0.0
1988-11-03 00:00:00-05:00,0.2577312464839193,0.2594608658056136,0.25427198474599155,0.2568664252758026,242457600,0.0,0.0
1988-11-04 00:00:00-05:00,0.25427199940917744,0.26292092791981936,0.25427199940917744,0.26119130849838257,153798400,0.0,0.0
1988-11-07 00:00:00-05:00,0.2577313359362271,0.2611913840893854,0.2560016929196764,0.2594609558582306,170083200,0.0,0.0
1988-11-08 00:00:00-05:00,0.25946096881892283,0.26810990026467346,0.2585961703619959,0.26638028025627136,154526400,0.0,0.0
1988-11-09 00:00:00-05:00,0.264650659498623,0.27243476937086103,0.2629210164005693,0.271569162607193,201723200,0.0,0.0
1988-11-10 00:00:00-05:00,0.27329957485198975,0.27502919475380694,0.26983952673921346,0.27329957485198975,99915200,0.0,0.0
1988-11-11 00:00:00-05:00,0.26983954336762395,0.2741643901505468,0.26638028025627136,0.26638028025627136,108684800,0.0,0.0
1988-11-14 00:00:00-05:00,0.2681098404684921,0.2698394831856827,0.26465060122319745,0.2689746618270874,85232000,0.0,0.0
1988-11-15 00:00:00-05:00,0.26983940601348877,0.27156902514147707,0.2681097637909639,0.26983940601348877,80001600,0.0,0.0
1988-11-16 00:00:00-05:00,0.2698394090572183,0.27156902820471635,0.26119126713065444,0.26292088627815247,147840000,0.0,0.0
1988-11-17 00:00:00-05:00,0.26292099988246836,0.2663802627666982,0.26292099988246836,0.2646506428718567,79542400,0.0,0.0
1988-11-18 00:00:00-05:00,0.2663801476676854,0.2663801476676854,0.26292088627815247,0.26292088627815247,57590400,0.0,0.0
1988-11-21 00:00:00-05:00,0.26014562335248603,0.26188061785048855,0.25147465676211234,0.25407594442367554,221905600,0.000893,0.0
1988-11-22 00:00:00-05:00,0.25320889104165195,0.25581017898129427,0.24974049940363166,0.25060757994651794,148187200,0.0,0.0
1988-11-23 00:00:00-05:00,0.24800543955081966,0.25667719207613343,0.24627125576525347,0.25581011176109314,187992000,0.0,0.0
1988-11-25 00:00:00-05:00,0.2514746979629548,0.2549430897984528,0.24974051362295235,0.2532089054584503,48294400,0.0,0.0
1988-11-28 00:00:00-05:00,0.2532089054584503,0.2549430897984528,0.24974051362295235,0.2532089054584503,139361600,0.0,0.0
1988-11-29 00:00:00-05:00,0.25320888857152113,0.2549430727958679,0.24974049696733605,0.2549430727958679,92668800,0.0,0.0
1988-11-30 00:00:00-05:00,0.2549429253396561,0.2636146750434382,0.2549429253396561,0.261013388633728,167843200,0.0,0.0
1988-12-01 00:00:00-05:00,0.261880606101724,0.2705515723030916,0.26014561168155864,0.26881736516952515,212161600,0.0,0.0
1988-12-02 00:00:00-05:00,0.2653490003005001,0.27662204146448127,0.2636147931467575,0.2722857594490051,333715200,0.0,0.0
1988-12-05 00:00:00-05:00,0.2740207016468048,0.2774890921375465,0.2688173170464922,0.2740207016468048,154414400,0.0,0.0
1988-12-06 00:00:00-05:00,0.2722857075372339,0.27575488531443365,0.27055152386960507,0.2740207016468048,104932800,0.0,0.0
1988-12-07 00:00:00-05:00,0.2705515877020174,0.27402076629771555,0.2688173804697455,0.2731536626815796,98134400,0.0,0.0
1988-12-08 00:00:00-05:00,0.27228577114006997,0.27228577114006997,0.26881737983915177,0.2714186906814575,59460800,0.0,0.0
1988-12-09 00:00:00-05:00,0.27228577114006997,0.27402076565491573,0.26881737983915177,0.2714186906814575,44956800,0.0,0.0
1988-12-12 00:00:00-05:00,0.2722856820974316,0.27402067604490105,0.2670831084251404,0.2670831084251404,117880000,0.0,0.0
1988-12-13 00:00:00-05:00,0.2670831811914469,0.26881736516952515,0.2653489972133687,0.26881736516952515,122550400,0.0,0.0
1988-12-14 00:00:00-05:00,0.2670830886970743,0.277489045714888,0.2670830886970743,0.2757548391819,193300800,0.0,0.0
1988-12-15 00:00:00-05:00,0.2774890921375465,0.28095745947280415,0.2722857075372339,0.2740207016468048,112571200,0.0,0.0
1988-12-16 00:00:00-05:00,0.27402066472880116,0.2809574216202315,0.27228567085298094,0.27835613489151,183489600,0.0,0.0
1988-12-19 00:00:00-05:00,0.2792232965965022,0.28442587114226314,0.2774891127997438,0.28269168734550476,234326400,0.0,0.0
1988-12-20 00:00:00-05:00,0.2844259738922119,0.28789515318098513,0.28182468567960633,0.2844259738922119,274187200,0.0,0.0
1988-12-21 00:00:00-05:00,0.2844258951403761,0.2913634645102474,0.2844258951403761,0.2896292805671692,241964800,0.0,0.0
1988-12-22 00:00:00-05:00,0.2896293607597183,0.29136354518295726,0.2826917894689729,0.2844259738922119,106030400,0.0,0.0
1988-12-23 00:00:00-05:00,0.2844258671649943,0.2870279416880053,0.2844258671649943,0.2852937579154968,40958400,0.0,0.0
1988-12-27 00:00:00-05:00,0.28442582073544376,0.28789499815614467,0.28095743060112,0.28095743060112,59987200,0.0,0.0
1988-12-28 00:00:00-05:00,0.2809573568911886,0.2826915630811176,0.27575478463235287,0.27922317385673523,51542400,0.0,0.0
1988-12-29 00:00:00-05:00,0.27922324711169894,0.2826916372460227,0.27922324711169894,0.28095743060112,117812800,0.0,0.0
1988-12-30 00:00:00-05:00,0.2809573568911886,0.28616073959167054,0.27922317385673523,0.27922317385673523,81692800,0.0,0.0
1989-01-03 00:00:00-05:00,0.2792233773160723,0.2809575616141591,0.27748919301798547,0.28009048104286194,100016000,0.0,0.0
1989-01-04 00:00:00-05:00,0.28269163725521435,0.2922304916224216,0.28095743061025524,0.291363388299942,239948800,0.0,0.0
1989-01-05 00:00:00-05:00,0.29136346112141875,0.3000352143335077,0.2861608861972072,0.2930976450443268,307328000,0.0,0.0
1989-01-06 00:00:00-05:00,0.29309763026749147,0.30176940619787085,0.29309763026749147,0.29569894075393677,198665600,0.0,0.0
1989-01-09 00:00:00-05:00,0.29830101132392883,0.2991680916521593,0.29309762629059244,0.29830101132392883,79307200,0.0,0.0
1989-01-10 00:00:00-05:00,0.294831837258455,0.29743391187594825,0.2878950556055734,0.29569894075393677,103320000,0.0,0.0
1989-01-11 00:00:00-05:00,0.2930976566949559,0.2948318638422861,0.2861608975721002,0.2922305762767792,156128000,0.0,0.0
1989-01-12 00:00:00-05:00,0.2930975893766063,0.2983009737546058,0.29136340578306996,0.296565979719162,150315200,0.0,0.0
1989-01-13 00:00:00-05:00,0.29656600078593087,0.30176938553355637,0.2939647136331006,0.30003517866134644,193905600,0.0,0.0
1989-01-16 00:00:00-05:00,0.3000351823097162,0.305237756678639,0.2983009985719036,0.3035035729408264,168593600,0.0,0.0
1989-01-17 00:00:00-05:00,0.30003527924406465,0.3017694866976439,0.27748919301798547,0.28009048104286194,756604800,0.0,0.0
1989-01-18 00:00:00-05:00,0.2826916190028917,0.28529369293321977,0.2740206558043922,0.2757548391819,487928000,0.0,0.0
1989-01-19 00:00:00-05:00,0.28095743060112,0.28442582073544376,0.2774890636222779,0.28095743060112,255987200,0.0,0.0
1989-01-20 00:00:00-05:00,0.2809575818902397,0.28789515318098513,0.2792233974670007,0.2844259738922119,173734400,0.0,0.0
1989-01-23 00:00:00-05:00,0.2826917894689729,0.2861609687577461,0.2826917894689729,0.2844259738922119,180532800,0.0,0.0
1989-01-24 00:00:00-05:00,0.28442595875458837,0.2896293453451618,0.28269177442364557,0.28876224160194397,223294400,0.0,0.0
1989-01-25 00:00:00-05:00,0.28962926060414057,0.29136344442768813,0.28442587553599674,0.2878950536251068,110936000,0.0,0.0
1989-01-26 00:00:00-05:00,0.28269171119729786,0.29223056805953035,0.2818246076480149,0.2896292805671692,285264000,0.0,0.0
1989-01-27 00:00:00-05:00,0.2653488814202304,0.2722856374609649,0.2514745357415498,0.261013388633728,2127171200,0.0,0.0
1989-01-30 00:00:00-05:00,0.26101353713991626,0.2636148250296545,0.2584114619634747,0.2592785656452179,586499200,0.0,0.0
1989-01-31 00:00:00-05:00,0.25841145741804766,0.26188063621520996,0.2549430659075749,0.26188063621520996,460353600,0.0,0.0
1989-02-01 00:00:00-05:00,0.26188060914850336,0.27488783431073865,0.25927853428676984,0.2722857594490051,487558400,0.0,0.0
1989-02-02 00:00:00-05:00,0.2740206558043922,0.2792232290923959,0.2722856619850779,0.2757548391819,473491200,0.0,0.0
1989-02-03 00:00:00-05:00,0.2774891450413526,0.2792233290396067,0.270551575450751,0.2722857594490051,178908800,0.0,0.0
1989-02-06 00:00:00-05:00,0.27402067604490105,0.27402067604490105,0.26534892491953727,0.2670831084251404,116737600,0.0,0.0
1989-02-07 00:00:00-05:00,0.26534898741171864,0.2722857462232849,0.26534898741171864,0.27055156230926514,165155200,0.0,0.0
1989-02-08 00:00:00-05:00,0.27055169739687257,0.27402087739914543,0.26361491196625264,0.2653491199016571,157012800,0.0,0.0
1989-02-09 00:00:00-05:00,0.2653491199016571,0.27055169739687257,0.26361491196625264,0.2653491199016571,160809600,0.0,0.0
1989-02-10 00:00:00-05:00,0.26534900703982733,0.26534900703982733,0.2566772300752376,0.2584114372730255,348342400,0.0,0.0
1989-02-13 00:00:00-05:00,0.2549430264220621,0.2584114173953514,0.2549430264220621,0.25667721033096313,235188800,0.0,0.0
1989-02-14 00:00:00-05:00,0.2558102145243921,0.2566772951877534,0.24453714705891835,0.24800553917884827,891576000,0.0,0.0
1989-02-15 00:00:00-05:00,0.24800555844477712,0.2514747381210327,0.24627137382784217,0.2514747381210327,330624000,0.0,0.0
1989-02-16 00:00:00-05:00,0.2514745843233808,0.25841136485969507,0.24974040076704357,0.25234168767929077,255696000,0.0,0.0
1989-02-17 00:00:00-05:00,0.25216803587415726,0.25738495601081013,0.25216803587415726,0.2556459903717041,116849600,0.000893,0.0
1989-02-21 00:00:00-05:00,0.2565154908972397,0.262602695065163,0.25564599644735503,0.26086291670799255,190556800,0.0,0.0
1989-02-22 00:00:00-05:00,0.25912394486925094,0.26086291050835697,0.2539070247325981,0.2556459903717041,238324800,0.0,0.0
1989-02-23 00:00:00-05:00,0.2539070247325981,0.25738495601081013,0.25216803587415726,0.2556459903717041,95368000,0.0,0.0
1989-02-24 00:00:00-05:00,0.2573848883787585,0.2573848883787585,0.2504290044307709,0.2504290044307709,152129600,0.0,0.0
1989-02-27 00:00:00-05:00,0.2504290409669872,0.2539069950580597,0.24868926285449497,0.2539069950580597,115920000,0.0,0.0
1989-02-28 00:00:00-05:00,0.2539070483693873,0.2556460141703777,0.25042909354806975,0.25216805934906006,176019200,0.0,0.0
1989-03-01 00:00:00-05:00,0.2521679696129356,0.25390695801442903,0.24695026138993792,0.2504290044307709,170128000,0.0,0.0
1989-03-02 00:00:00-05:00,0.24868928757052797,0.2521680314646261,0.24173340191640305,0.2434723675251007,376331200,0.0,0.0
1989-03-03 00:00:00-05:00,0.24521130300147265,0.24521130300147265,0.2365156401304973,0.2417333722114563,387777600,0.0,0.0
1989-03-06 00:00:00-05:00,0.24347230036687345,0.24955950260462065,0.23999434688948576,0.24695025384426117,168515200,0.0,0.0
1989-03-07 00:00:00-05:00,0.24695025422388012,0.25042899716376615,0.243472300741146,0.2486892193555832,260691200,0.0,0.0
1989-03-08 00:00:00-05:00,0.24781987651613566,0.2521680926601293,0.2452113926410675,0.2452113926410675,216294400,0.0,0.0
1989-03-09 00:00:00-05:00,0.24521123525622962,0.24868918830471295,0.23999431729316714,0.23999431729316711,133436800,0.0,0.0
1989-03-10 00:00:00-05:00,0.23999441308837105,0.2434723675251007,0.23825544747967342,0.2434723675251007,102715200,0.0,0.0
1989-03-13 00:00:00-05:00,0.2434723675251007,0.24695032196183034,0.24173340191640305,0.2434723675251007,131107200,0.0,0.0
1989-03-14 00:00:00-05:00,0.24347242661036206,0.24695038189111293,0.24260293198533936,0.2452113926410675,161940800,0.0,0.0
1989-03-15 00:00:00-05:00,0.24521133313379834,0.24695032196183034,0.24173340191640305,0.2434723675251007,90059200,0.0,0.0
1989-03-16 00:00:00-05:00,0.24347242661036206,0.24695038189111293,0.2399944713296112,0.2452113926410675,192236800,0.0,0.0
1989-03-17 00:00:00-05:00,0.2399942772119329,0.24868914677135615,0.23651553528737784,0.24260273575782776,237126400,0.0,0.0
1989-03-20 00:00:00-05:00,0.24347222967956644,0.2452111943037226,0.2399942772119329,0.24260273575782776,181451200,0.0,0.0
1989-03-21 00:00:00-05:00,0.2469501821472,0.2469501821472,0.24173326505541026,0.24260273575782776,128195200,0.0,0.0
1989-03-22 00:00:00-05:00,0.23825533216824785,0.24173328492170904,0.23477658995780032,0.2356460839509964,144849600,0.0,0.0
1989-03-23 00:00:00-05:00,0.2365157480997095,0.23999449315437257,0.2347767819108649,0.23912499845027924,118910400,0.0,0.0
1989-03-27 00:00:00-05:00,0.23825541918206897,0.23999438458422964,0.2330376870796491,0.23477667570114136,151659200,0.0,0.0
1989-03-28 00:00:00-05:00,0.23651565611362457,0.23999439981532855,0.23651565611362457,0.23651565611362457,141254400,0.0,0.0
