y,x_0
-2.578268132491955100e+01,-1.320897361733376840e+01
-1.376285268999865252e+02,-7.798831839502931018e+01
-3.831566786488577492e+01,3.121542770079614115e+01
4.442621612790635766e+01,-4.867497530334985356e+01
-1.589720493999143969e+02,-4.304132986797648641e+01
1.475519574887479166e+02,6.195828229363647210e+01
1.539064203077743116e+02,1.845788201577045129e+01
-2.326335130609393786e+02,-7.174396038800151132e+01
9.593883988530720330e+01,3.640066047027312379e+01
-9.556490327471354362e+01,-7.740621931538591127e+01
5.834101530918644585e+01,8.838477499632654144e+01
2.121992335476456404e+01,4.682116161950929722e+00
-2.258533698569026882e+01,3.251146148055212848e+00
-1.015288775134042965e+02,-5.446960635421908847e+01
-1.036305423050975918e+02,-1.569410627247880541e+01
-2.358241172278356856e+01,2.003612038771933612e+00
2.021850961977617658e+02,7.508219760352383787e+01
-5.857209256756306104e+00,-6.990481351651129671e+01
1.093682905979186160e+01,-2.591016059646157998e+01
-1.203542592489461072e+01,-4.782321190051062132e+01
6.184290172619478909e+01,9.263911539416164942e+01
-6.256814086481740844e+01,-4.405062180419849938e+01
-1.418847473767640111e+02,-7.713460179217983637e+01
1.179251861036480022e+02,2.470234866419048103e+01
-6.563312804087325958e+01,2.188372097157783003e+01
1.622722904824525472e+02,7.720344158035484838e+01
-2.214429379922543717e+01,-2.545959867616076622e+00
1.362419614101300169e+02,9.008448473483068142e+01
-1.128589666584880575e+02,-3.021426893322443163e+01
-6.027177055561959662e+01,-5.930470854333791664e+01
-1.767625957630213520e+02,-8.192828826321337488e+01
-1.231682121236754881e+02,-3.264013833173538615e+01
-9.277425017545911601e+01,-3.077770609883685893e+01
3.683272919615085783e+01,1.301093054325465914e+01
-8.726024140371191606e+01,-3.121424783787540491e+01
1.081387020414636027e+02,2.741844109835386689e+01
1.098233877025680982e+02,6.149202957253422142e+01
-1.958066507415195190e+01,-4.624740985233888324e+01
1.099812228740577424e+01,8.478228743085168162e+00
1.235194210267387405e-01,-3.015598780383911048e+00
-1.025783042222455208e+02,-4.889632801498760273e+01
-2.572250429574635788e+01,-3.368137611035709256e+01
1.436584225931386243e+02,7.786862036965061407e+01
-6.311581858745083373e+00,3.016830721723295028e+00
-1.082171230572029259e+02,-5.629696517179576176e+01
-5.664268102620193446e+01,2.149344581520777808e+01
-2.549201735514034084e+01,3.365686518205058064e+01
1.278351521383772678e+02,1.449543170615363863e+01
-1.403535081584323052e+01,-5.395564260531986633e+01
-1.570062468105070650e+02,-6.331203506620796873e+01
-5.260590342281461318e+01,1.514587286496072238e+01
9.654747080848798646e+01,6.976063400001865489e+01
2.628266132783030073e+01,-5.367919752088255336e+00
5.135024720053529279e+01,7.402208175717893823e+01
8.163004994441111251e+01,7.966636626913407326e+01
-1.278845409506679687e+02,-9.898520222623945131e+01
-1.416773798943189178e+01,-2.567554932639966125e+01
6.922791776759757454e+01,7.124190623078530393e+01
1.076748525716460989e+02,7.620802164796151601e+01
-6.008140379264682451e+01,7.884969817789055924e-02
-1.273373816740251527e+02,-1.013143353780642997e+01
5.820350385430525364e+01,9.648213999970312216e+01
-7.779874791062113104e+01,-6.526752871108092791e+01
-2.035643902720998000e+01,-3.572110420130854891e+00
-1.657950117148818094e+02,-8.240337810971084309e+01
1.945617281128537002e+01,2.448370858401250416e+01
4.973998960140797010e+01,5.474744188602321060e+01
1.214807526933183510e+02,4.645844185403703364e+01
-3.679367386833008169e+01,5.394560265067980254e-01
1.701650502928657716e+00,5.233124741446647477e+01
-1.504880746101243290e+02,-8.325800801989650779e+01
5.135228043772985274e+01,7.156771957313449661e+01
-6.330390593707334546e+01,-5.370059687555139760e+01
8.193984657839394004e+01,9.156527486573156693e+01
-1.459499617806109768e+02,-7.778584912908814886e+01
6.880063573123607057e-02,-2.107020390982050628e+01
7.330414719067837837e+01,-3.037835692852380021e+01
7.534871339019215952e+01,-9.882862140711765164e+00
-8.253479416459398976e+01,-8.654360118244490252e+01
-1.460138232579510031e+02,-6.396326608510112521e+01
-4.220384517768246724e+01,-2.683724046518662476e+01
5.029061278959259340e+01,3.752684308119023626e+01
7.035735808171524752e+01,6.444869570062451203e+00
-4.399081218833208595e+01,-5.389949480759852207e+01
-7.538610611849895804e+01,-5.466730934176069923e+00
7.988729129586164390e+01,7.363121924109023553e+01
-1.768794113581008673e+02,-6.170597711177825317e+01
1.758403223974350738e+01,-5.548164279351486528e+01
1.448273040059170569e+02,6.729233325545158095e+01
8.448794139772107314e+01,1.637811589796653777e+01
1.116448502235387963e+01,-2.334633084333776765e+01
-1.372866170209806569e+01,-4.739356149641331939e+01
7.610933649423202496e+00,1.568823314181653927e+01
5.024802998570908130e+01,7.063402298355586595e+01
6.400606305536337004e+01,2.841895593448657564e+01
1.645279267047615122e+02,7.887357012344267559e+01
2.082104794183483705e+02,8.358799741934339522e+01
2.763343641575379195e+01,1.639305705007758718e+01
5.870075834133047010e+01,3.010964157794839480e+01
-2.091214045789227427e+01,-7.315679827962469517e+00
4.519027682160465531e+01,-4.856182525119245952e+01
-1.827897891956136789e+01,5.827127624557945751e+01
-2.473079514432131631e+01,-1.867195249814169244e+01
6.888349569533730232e+00,-2.582169938475406923e+01
9.466111684246692448e+01,8.356098842712415831e+01
-4.385241660147556075e+01,-5.316345214114613071e+01
-1.029928540022320931e+02,-9.768003408791459208e+01
5.222962113763349379e+01,6.429788367873973698e+01
9.760237221996590051e+01,3.705416251293584651e+01
2.066017195217024494e+02,9.733436494050704368e+01
-9.190377868778521986e+01,-3.956460279225810694e+01
-6.253366540544937635e+01,-4.991796876432983510e+01
3.169725418943140482e+01,3.328600000376843582e+01
-3.881170855158159583e+01,-5.951088387384382372e+01
2.961077370424128929e+01,-1.729091015086079608e+01
-9.049898706444781737e+01,-2.927616917148401399e+01
3.055977927058192023e+01,3.309920428624241140e+01
2.249701265459086130e+02,9.837435940497039155e+01
-4.169107374959482115e+01,-2.259630298500907486e+01
8.572293959999946367e+01,9.023511142086587711e+01
1.109658157878438374e+02,5.599129348034867348e+01
1.815825862271836399e+02,4.784106245428446869e+01
1.398227318514224216e+01,-1.380645166842867866e+00
-2.040161848685307859e+02,-4.703966997347777124e+01
1.436165058591677735e+02,8.749837784338197366e+01
1.066369900502182162e+02,3.680354246514534111e+01
-1.090841147206334369e+02,7.871178885676016534e+00
-2.962723260416488102e+01,-3.288004508083722044e+01
-1.664044850863834313e+02,-8.713728283630798899e+01
2.421319201778503327e+01,3.195443950212768414e+01
1.445811605848335546e+02,5.823549415676373542e+01
2.395885217702547152e+02,9.604520095163215387e+01
2.079839161422246718e+01,4.413001740861793110e+01
-8.360472047173411170e+01,-6.524801729717175647e+01
-1.137130486786317363e+02,-9.738741072781311914e+01
3.952280189857258819e+01,7.123982763899496717e+01
9.591706515307774339e+01,5.499521633066092363e+01
-1.152017763468479643e+02,-7.059897054815189676e+01
-2.775076566603070205e+01,1.966079679270646352e+01
-4.092640983103864016e+01,-4.176995778374543988e+01
2.208928598870215154e+01,-1.254321271122564951e+01
-9.563506947927874080e+01,-9.385638501437250625e+01
-1.794484306474874984e+02,-6.056967746968233968e+01
